stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
8908,欣雄,2008-09-11,14.3,13.49,0.81,除權,14.4,12.55,13.5,13.49
8908,欣雄,2009-09-03,15.0,14.42,0.58,除權,15.4,13.45,14.4,14.42
8908,欣雄,2010-09-06,18.6,18.06,0.54,除權,19.3,16.8,18.05,18.06
8908,欣雄,2011-09-05,23.8,20.88,2.92,除權,22.3,19.45,20.9,20.88
8908,欣雄,2012-09-10,26.0,24.07,1.93,除權,25.75,22.4,24.05,24.07
8908,欣雄,2013-08-23,42.3,36.15,6.15,除權,38.65,33.65,36.15,36.15
8908,欣雄,2014-07-10,41.35,36.89,4.46,除權息,39.45,34.35,36.9,36.89
8908,欣雄,2015-07-14,41.15,36.68,4.47,除權息,40.3,33.05,36.7,36.68
8908,欣雄,2016-08-25,32.9,30.47,2.43,除權息,33.5,27.45,30.45,30.47
8908,欣雄,2017-08-29,29.3,27.08,2.22,除權息,29.75,24.4,27.1,27.08
8908,欣雄,2018-06-22,38.3,37.52,0.78,除息,41.25,33.8,37.5,37.52
8908,欣雄,2018-08-23,39.2,36.36,2.84,除權,39.95,32.75,36.35,36.36
8908,欣雄,2019-06-24,45.05,44.15,0.9,除息,48.55,39.75,44.15,44.15
8908,欣雄,2019-08-29,45.05,41.33,3.72,除權,45.45,37.2,41.35,41.33
8908,欣雄,2020-03-31,43.2,42.3,0.9,除息,46.5,38.1,42.3,42.3
8908,欣雄,2020-08-31,56.4,50.81,5.59,除權,55.8,45.75,50.8,50.81
8908,欣雄,2021-04-07,56.9,56.5,0.4,除息,62.1,50.9,56.5,56.5
