stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
6185,幃翔,2008-07-31,15.55,13.94,1.61,除權息,14.9,13.0,13.95,13.94
6185,幃翔,2009-07-16,14.0,13.3,0.7,除息,14.2,12.4,13.3,13.3
6185,幃翔,2010-07-22,31.2,29.09,2.11,除權息,31.1,27.1,29.1,29.09
6185,幃翔,2011-07-20,24.8,21.31,3.49,除權息,22.8,19.85,21.3,21.31
6185,幃翔,2012-07-10,14.05,13.05,1.0,除息,13.95,12.15,13.05,13.05
6185,幃翔,2013-07-17,23.75,21.3,2.45,除權息,22.75,19.85,21.3,21.3
6185,幃翔,2014-07-31,52.5,47.45,5.05,除權息,50.7,44.15,47.45,47.45
6185,幃翔,2015-07-09,25.95,22.81,3.14,除權息,25.05,20.55,22.8,22.81
6185,幃翔,2016-06-07,22.15,19.76,2.39,除權息,21.7,17.8,19.75,19.76
6185,幃翔,2017-08-09,23.05,20.91,2.14,除權息,23.0,18.85,20.9,20.91
6185,幃翔,2018-07-25,16.85,15.68,1.17,除權息,17.2,14.15,15.7,15.68
6185,幃翔,2019-06-13,14.4,13.63,0.77,除權息,14.95,12.3,13.65,13.63
6185,幃翔,2019-06-27,13.65,13.27,0.38,除權,15.0,11.95,13.65,13.65
6185,幃翔,2020-07-07,17.65,17.15,0.5,除息,18.85,15.45,17.15,17.15
