stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
9943,好樂迪,2008-07-21,19.65,19.15,0.5,息,20.45,17.85,19.15,19.15
9943,好樂迪,2009-07-14,25.0,24.0,1.0,息,25.65,22.35,24.0,24.0
9943,好樂迪,2011-07-13,38.5,37.0,1.5,息,39.55,34.45,37.0,37.0
9943,好樂迪,2012-08-15,56.4,53.4,3.0,息,57.1,49.7,53.4,53.4
9943,好樂迪,2013-07-04,45.6,42.6,3.0,息,45.55,39.65,42.6,42.6
9943,好樂迪,2014-06-26,47.1,43.1,4.0,息,46.1,40.1,43.1,43.1
9943,好樂迪,2015-07-03,61.9,57.9,4.0,息,63.6,52.2,57.9,57.9
9943,好樂迪,2016-07-04,54.5,50.5,4.0,息,55.5,45.45,50.5,50.5
9943,好樂迪,2017-06-29,55.5,51.5,4.0,息,56.6,46.35,51.5,51.5
9943,好樂迪,2018-07-03,58.0,54.0,4.0,息,59.4,48.6,54.0,54.0
9943,好樂迪,2019-09-06,70.2,64.8,5.4,息,71.2,58.4,64.8,64.8
9943,好樂迪,2020-07-03,72.6,67.69,4.9,息,74.4,61.0,67.7,67.69
