stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
6609,瀧澤科,2008-08-14,28.0,25.83,2.17,除權息,27.6,24.05,25.85,25.83
6609,瀧澤科,2009-08-13,14.9,14.3,0.6,除息,15.3,13.3,14.3,14.3
6609,瀧澤科,2010-08-13,28.8,28.2,0.6,除息,30.15,26.25,28.2,28.2
6609,瀧澤科,2011-08-04,23.0,21.88,1.12,除權,23.75,20.35,22.2,22.2
6609,瀧澤科,2012-08-23,21.6,19.81,1.79,除權息,21.15,18.45,19.8,19.81
6609,瀧澤科,2013-07-03,19.6,18.6,1.0,除息,19.9,17.3,18.6,18.6
6609,瀧澤科,2014-07-09,56.6,55.1,1.5,除息,58.9,51.3,55.1,55.1
6609,瀧澤科,2015-07-15,28.5,26.5,2.0,除息,29.15,23.85,26.5,26.5
6609,瀧澤科,2016-07-20,26.0,24.6,1.4,除息,27.05,22.15,24.6,24.6
6609,瀧澤科,2017-07-18,24.0,23.4,0.6,除息,25.7,21.1,23.4,23.4
6609,瀧澤科,2018-08-24,37.9,36.18,1.72,除權息,39.75,32.6,36.2,36.18
6609,瀧澤科,2019-07-23,32.2,30.0,2.2,除息,33.0,27.0,30.0,30.0
6609,瀧澤科,2020-07-23,25.4,24.4,1.0,除息,26.8,22.0,24.4,24.4
