stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
1514,亞力,2008-07-08,9.2,8.93,0.27,息,9.55,8.31,8.93,8.93
1514,亞力,2010-07-09,12.05,11.9,0.15,息,12.7,11.1,11.9,11.9
1514,亞力,2011-07-14,10.95,10.65,0.3,息,11.35,9.91,10.65,10.65
1514,亞力,2012-07-05,8.3,7.95,0.35,息,8.5,7.4,7.95,7.95
1514,亞力,2013-07-10,9.8,9.3,0.5,息,9.95,8.65,9.3,9.3
1514,亞力,2014-07-30,9.46,9.16,0.3,息,9.8,8.52,9.16,9.16
1514,亞力,2015-07-31,8.4,7.95,0.45,息,8.74,7.16,7.95,7.95
1514,亞力,2016-08-03,10.8,10.32,0.48,息,11.35,9.29,10.3,10.32
1514,亞力,2017-08-08,10.45,9.95,0.5,息,10.9,8.96,9.95,9.95
1514,亞力,2018-08-07,15.55,15.05,0.5,息,16.55,13.55,15.05,15.05
1514,亞力,2019-08-28,17.25,16.06,1.18,權息,17.65,14.5,16.05,16.06
1514,亞力,2020-08-27,30.5,28.38,2.12,權息,31.2,25.55,28.4,28.38
