stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
4526,東台,2008-07-24,31.5,26.62,4.88,權息,28.45,24.8,26.6,26.62
4526,東台,2009-07-24,21.0,18.83,2.16,權息,20.1,17.55,18.85,18.83
4526,東台,2010-07-08,30.5,29.5,1.0,息,31.55,27.45,29.5,29.5
4526,東台,2011-07-26,43.5,39.16,4.33,權息,41.9,36.45,39.15,39.16
4526,東台,2012-07-11,25.3,23.62,1.67,權息,25.25,22.0,23.6,23.62
4526,東台,2013-07-25,24.55,23.08,1.46,權息,24.65,21.5,23.1,23.08
4526,東台,2014-07-10,36.0,34.89,1.1,息,37.3,32.45,34.9,34.89
4526,東台,2014-10-16,27.5,27.41,0.08,權,29.4,25.5,27.5,27.5
4526,東台,2015-07-28,23.3,21.86,1.44,權息,24.0,19.7,21.85,21.86
4526,東台,2016-07-06,24.3,23.5,0.8,息,25.85,21.15,23.5,23.5
4526,東台,2017-07-14,21.0,20.5,0.5,息,22.55,18.45,20.5,20.5
4526,東台,2019-07-25,18.3,18.0,0.3,息,19.8,16.2,18.0,18.0
4526,東台,2020-07-27,12.65,12.45,0.2,息,13.65,11.25,12.45,12.45
