stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2013,中鋼構,2008-07-18,24.1,22.9,1.2,息,24.5,21.3,22.9,22.9
2013,中鋼構,2009-07-16,20.35,19.45,0.9,息,20.8,18.1,19.45,19.45
2013,中鋼構,2010-07-20,24.05,23.05,1.0,息,24.65,21.45,23.05,23.05
2013,中鋼構,2011-07-15,30.0,28.5,1.5,息,30.45,26.55,28.5,28.5
2013,中鋼構,2012-07-18,31.65,29.65,2.0,息,31.7,27.6,29.65,29.65
2013,中鋼構,2013-07-04,40.2,38.1,2.1,息,40.75,35.45,38.1,38.1
2013,中鋼構,2014-07-16,30.85,29.35,1.5,息,31.4,27.3,29.35,29.35
2013,中鋼構,2015-07-21,21.15,20.35,0.8,息,22.35,18.35,20.35,20.35
2013,中鋼構,2016-07-13,21.6,21.1,0.5,息,23.2,19.0,21.1,21.1
2013,中鋼構,2017-07-20,20.7,20.44,0.26,息,22.45,18.4,20.45,20.44
2013,中鋼構,2018-07-19,28.8,28.56,0.24,息,31.4,25.75,28.55,28.56
2013,中鋼構,2019-07-18,25.2,24.73,0.47,息,27.2,22.3,24.75,24.73
2013,中鋼構,2020-07-21,26.45,25.64,0.81,息,28.2,23.1,25.65,25.64
