stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
3588,通嘉,2010-08-17,151.0,140.47,10.52,權息,150.0,131.0,140.5,140.47
3588,通嘉,2011-08-02,72.3,65.67,6.63,權息,70.2,61.1,65.7,65.67
3588,通嘉,2012-08-30,57.3,54.79,2.5,息,58.6,51.0,54.8,54.79
3588,通嘉,2013-08-27,41.5,39.3,2.2,息,42.05,36.55,39.3,39.3
3588,通嘉,2014-08-27,52.5,50.49,2.0,息,54.0,47.0,50.5,50.49
3588,通嘉,2015-08-27,22.5,20.49,2.01,息,22.5,18.45,20.5,20.49
3588,通嘉,2016-08-12,31.0,29.49,1.5,息,32.4,26.55,29.5,29.49
3588,通嘉,2017-08-17,27.9,26.39,1.5,息,29.0,23.8,26.4,26.39
3588,通嘉,2018-08-27,25.7,25.19,0.5,息,27.7,22.7,25.2,25.19
3588,通嘉,2019-08-26,23.7,22.94,0.75,息,25.2,20.65,22.95,22.94
3588,通嘉,2020-08-24,36.3,35.29,1.0,息,38.8,31.8,35.3,35.29
