stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
1725,元禎,2008-08-11,20.2,17.25,2.95,權息,18.45,16.05,17.25,17.25
1725,元禎,2010-08-19,33.8,28.55,5.25,權息,30.5,26.6,28.55,28.55
1725,元禎,2011-08-03,23.25,20.35,2.9,權息,21.75,18.95,20.35,20.35
1725,元禎,2014-08-21,15.25,14.9,0.35,息,15.9,13.9,14.9,14.9
1725,元禎,2015-08-04,13.1,12.47,0.62,息,13.7,11.25,12.45,12.47
1725,元禎,2016-08-02,14.45,13.67,0.78,息,15.0,12.35,13.65,13.67
1725,元禎,2017-07-27,14.8,14.0,0.8,息,15.4,12.6,14.0,14.0
1725,元禎,2018-07-30,17.5,16.67,0.83,息,18.3,15.05,16.65,16.67
1725,元禎,2019-07-30,15.55,14.71,0.84,息,16.15,13.25,14.7,14.71
1725,元禎,2020-07-16,14.75,13.94,0.81,息,15.3,12.55,13.95,13.94
