stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
3047,訊舟,2008-08-13,26.45,21.39,5.07,權息,22.85,19.9,21.4,21.39
3047,訊舟,2009-08-07,12.4,11.6,0.8,權息,12.4,10.8,11.6,11.6
3047,訊舟,2010-08-09,22.55,21.58,0.96,權息,23.05,20.1,21.6,21.58
3047,訊舟,2011-08-09,10.65,10.04,0.6,權息,10.7,9.34,10.05,10.04
3047,訊舟,2013-08-09,13.65,12.4,1.24,權息,13.25,11.55,12.4,12.4
3047,訊舟,2014-07-10,15.05,14.35,0.69,息,15.35,13.35,14.35,14.35
3047,訊舟,2015-07-15,10.2,9.6,0.6,息,10.55,8.64,9.6,9.6
3047,訊舟,2016-07-08,10.3,9.8,0.5,息,10.75,8.82,9.8,9.8
3047,訊舟,2017-07-10,10.65,10.15,0.5,息,11.15,9.14,10.15,10.15
3047,訊舟,2020-07-28,10.9,10.75,0.15,息,11.8,9.68,10.75,10.75
