stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2515,中工,2008-09-11,6.09,5.87,0.22,息,6.28,5.46,5.87,5.87
2515,中工,2009-09-11,9.39,9.27,0.12,息,9.91,8.63,9.27,9.27
2515,中工,2010-09-09,7.77,7.64,0.13,息,8.17,7.11,7.64,7.64
2515,中工,2011-09-15,7.66,7.53,0.13,息,8.05,7.01,7.53,7.53
2515,中工,2012-09-17,7.6,7.48,0.12,息,8.0,6.96,7.48,7.48
2515,中工,2013-08-30,8.08,7.94,0.14,息,8.49,7.39,7.94,7.94
2515,中工,2014-09-12,8.12,7.97,0.14,息,8.52,7.42,7.97,7.97
2515,中工,2015-09-14,7.76,7.58,0.17,息,8.33,6.83,7.58,7.58
2515,中工,2016-09-07,5.45,5.24,0.2,息,5.76,4.72,5.24,5.24
2515,中工,2017-09-22,6.84,6.64,0.19,息,7.3,5.98,6.64,6.64
2515,中工,2018-10-16,7.66,7.47,0.19,息,8.21,6.73,7.47,7.47
2515,中工,2019-10-09,7.88,7.68,0.2,息,8.44,6.92,7.68,7.68
2515,中工,2020-09-23,8.09,7.88,0.2,息,8.66,7.1,7.88,7.88
