stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
5531,鄉林,2008-09-05,32.5,25.41,7.09,權息,27.15,23.65,25.4,25.41
5531,鄉林,2009-08-10,35.6,32.36,3.24,權,34.6,30.1,32.35,32.36
5531,鄉林,2010-08-18,34.05,30.95,3.1,權,33.1,28.8,30.95,30.95
5531,鄉林,2011-08-09,40.9,35.56,5.33,權,38.0,33.1,35.55,35.56
5531,鄉林,2012-08-01,25.5,21.25,4.25,權,22.7,19.8,21.25,21.25
5531,鄉林,2013-08-05,25.7,23.36,2.34,權,24.95,21.75,23.35,23.36
5531,鄉林,2014-08-04,27.2,20.92,6.28,權,22.35,19.5,20.9,20.92
5531,鄉林,2015-08-05,13.0,11.81,1.18,權,12.95,10.65,11.8,11.81
5531,鄉林,2017-07-17,10.9,10.38,0.52,權,11.4,9.35,10.4,10.38
5531,鄉林,2018-08-23,11.5,10.95,0.55,權,12.0,9.86,10.95,10.95
5531,鄉林,2019-08-05,9.63,9.53,0.1,權,10.45,8.58,9.53,9.53
