stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2467,志聖,2008-09-08,13.6,12.0,1.6,權息,12.8,11.2,12.0,12.0
2467,志聖,2009-08-03,12.1,11.55,0.55,權息,12.35,10.75,11.55,11.55
2467,志聖,2010-09-15,27.5,26.25,1.24,息,28.05,24.45,26.25,26.25
2467,志聖,2011-07-14,29.5,27.45,2.04,息,29.35,25.55,27.45,27.45
2467,志聖,2012-06-22,22.1,20.29,1.81,息,21.7,18.9,20.3,20.29
2467,志聖,2013-07-12,21.7,20.2,1.5,息,21.6,18.8,20.2,20.2
2467,志聖,2014-07-08,27.45,25.95,1.5,息,27.75,24.15,25.95,25.95
2467,志聖,2015-07-09,18.15,16.85,1.3,息,18.5,15.2,16.85,16.85
2467,志聖,2017-06-23,19.2,18.7,0.5,息,20.55,16.85,18.7,18.7
2467,志聖,2018-06-15,28.75,27.25,1.5,息,29.95,24.55,27.25,27.25
2467,志聖,2019-07-09,33.65,31.15,2.5,息,34.25,28.05,31.15,31.15
2467,志聖,2020-06-08,33.0,30.5,2.5,息,33.55,27.45,30.5,30.5
