stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
5608,四維航,2008-07-22,59.0,52.45,6.55,權息,56.1,48.8,52.5,52.45
5608,四維航,2009-07-28,57.8,51.51,6.29,權息,55.1,47.95,51.5,51.51
5608,四維航,2010-01-20,46.0,45.78,0.22,權,49.2,42.6,46.0,46.0
5608,四維航,2010-08-09,46.1,42.1,4.0,息,45.0,39.2,42.1,42.1
5608,四維航,2011-08-05,37.5,34.5,3.0,息,36.9,32.1,34.5,34.5
5608,四維航,2012-08-08,26.95,25.45,1.5,息,27.2,23.7,25.45,25.45
5608,四維航,2013-02-05,22.75,22.45,0.3,權,24.3,20.9,22.75,22.75
5608,四維航,2013-08-30,20.5,19.5,1.0,息,20.85,18.15,19.5,19.5
5608,四維航,2014-10-31,19.7,18.7,1.0,息,20.0,17.4,18.7,18.7
5608,四維航,2015-09-21,14.5,13.32,1.18,權息,14.65,12.0,13.3,13.32
