stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
1325,恆大,2008-07-16,10.75,10.15,0.6,息,10.85,9.44,10.15,10.15
1325,恆大,2009-08-04,28.1,26.99,1.11,權息,28.85,25.15,27.0,26.99
1325,恆大,2010-07-06,22.5,22.0,0.5,息,23.5,20.5,22.0,22.0
1325,恆大,2010-08-03,22.9,22.23,0.67,權,23.75,20.7,22.25,22.23
1325,恆大,2011-07-12,22.25,21.9,0.35,息,23.4,20.4,21.9,21.9
1325,恆大,2011-08-11,18.45,17.32,1.13,權,18.5,16.15,17.3,17.32
1325,恆大,2012-07-06,16.9,16.25,0.65,息,17.35,15.15,16.25,16.25
1325,恆大,2013-07-16,17.9,17.45,0.45,息,18.65,16.25,17.45,17.45
1325,恆大,2014-07-16,18.8,18.15,0.65,息,19.4,16.9,18.15,18.15
1325,恆大,2015-07-02,19.35,18.9,0.45,息,20.75,17.05,18.9,18.9
1325,恆大,2016-07-13,20.35,19.65,0.7,息,21.6,17.7,19.65,19.65
1325,恆大,2017-07-20,20.6,19.8,0.8,息,21.75,17.85,19.8,19.8
1325,恆大,2018-07-16,17.95,17.6,0.35,息,19.35,15.85,17.6,17.6
1325,恆大,2019-07-12,16.05,15.55,0.5,息,17.1,14.0,15.55,15.55
1325,恆大,2020-07-16,153.5,153.2,0.3,息,168.5,138.0,153.0,153.2
