stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
5438,東友,2008-07-18,28.7,24.26,4.44,除權息,25.95,22.6,24.25,24.26
5438,東友,2009-07-09,19.3,18.7,0.6,除息,20.0,17.4,18.7,18.7
5438,東友,2010-07-12,28.9,27.3,1.6,除息,29.2,25.4,27.3,27.3
5438,東友,2011-07-12,20.4,18.8,1.6,除息,20.1,17.5,18.8,18.8
5438,東友,2012-07-12,13.85,13.25,0.6,除息,14.15,12.35,13.25,13.25
5438,東友,2013-07-03,9.67,9.37,0.3,除息,10.0,8.72,9.37,9.37
5438,東友,2014-07-18,18.15,17.55,0.6,除息,18.75,16.35,17.55,17.55
5438,東友,2015-06-30,12.7,11.7,1.0,除息,12.85,10.55,11.7,11.7
5438,東友,2016-07-11,13.05,11.85,1.2,除息,13.0,10.7,11.85,11.85
5438,東友,2017-07-18,15.15,13.95,1.2,除息,15.3,12.6,13.95,13.95
5438,東友,2018-07-06,17.9,16.4,1.5,除息,18.0,14.8,16.4,16.4
5438,東友,2019-07-02,14.85,13.8,1.05,除息,15.15,12.45,13.8,13.8
5438,東友,2020-07-16,12.0,11.56,0.44,除息,12.7,10.45,11.55,11.56
