stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2605,新興,2008-08-13,52.0,41.27,10.73,權息,44.15,38.4,41.25,41.27
2605,新興,2009-08-19,39.0,36.5,2.5,息,39.05,33.95,36.5,36.5
2605,新興,2010-07-29,39.0,36.0,3.0,息,38.5,33.5,36.0,36.0
2605,新興,2011-08-04,32.7,30.2,2.5,息,32.3,28.1,30.2,30.2
2605,新興,2012-08-09,26.95,25.45,1.5,息,27.2,23.7,25.45,25.45
2605,新興,2013-08-08,26.2,24.95,1.25,息,26.65,23.25,24.95,24.95
2605,新興,2014-08-07,27.35,26.25,1.1,息,28.05,24.45,26.25,26.25
2605,新興,2015-07-03,25.0,24.0,1.0,息,26.4,21.6,24.0,24.0
2605,新興,2016-08-11,19.3,18.3,1.0,息,20.1,16.5,18.3,18.3
2605,新興,2017-07-10,21.25,20.55,0.7,息,22.6,18.5,20.55,20.55
2605,新興,2018-07-13,15.45,14.85,0.6,息,16.3,13.4,14.85,14.85
2605,新興,2019-09-20,17.2,16.5,0.7,權息,18.15,14.85,16.5,16.5
2605,新興,2020-07-08,15.85,15.35,0.5,息,16.85,13.85,15.35,15.35
