stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
8921,沈氏,2008-07-07,11.7,11.0,0.7,除息,11.75,10.25,11.0,11.0
8921,沈氏,2009-07-08,9.78,9.58,0.2,除息,10.25,8.91,9.58,9.58
8921,沈氏,2010-06-28,13.0,12.4,0.6,除息,13.25,11.55,12.4,12.4
8921,沈氏,2011-07-12,14.35,13.45,0.9,除息,14.35,12.55,13.45,13.45
8921,沈氏,2012-06-15,15.55,14.75,0.8,除息,15.75,13.75,14.75,14.75
8921,沈氏,2013-06-18,18.3,17.45,0.85,除息,18.65,16.25,17.45,17.45
8921,沈氏,2014-07-25,22.5,21.32,1.18,除息,22.8,19.85,21.3,21.32
8921,沈氏,2015-07-10,19.45,18.45,1.0,除息,20.25,16.65,18.45,18.45
8921,沈氏,2016-07-19,17.55,16.79,0.76,除息,18.45,15.15,16.8,16.79
8921,沈氏,2017-07-14,15.4,14.61,0.79,除息,16.05,13.15,14.6,14.61
8921,沈氏,2018-07-06,13.5,13.24,0.26,除息,14.55,11.95,13.25,13.24
8921,沈氏,2019-06-28,13.65,13.3,0.35,除息,14.6,12.0,13.3,13.3
8921,沈氏,2020-07-16,13.6,13.0,0.6,除息,14.3,11.7,13.0,13.0
