stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2393,億光,2008-07-25,93.7,86.73,6.98,權息,92.8,80.7,86.7,86.73
2393,億光,2009-09-22,104.0,100.8,3.2,息,107.5,93.8,101.0,100.8
2393,億光,2009-11-09,92.6,91.96,0.63,權,99.0,85.6,92.6,92.6
2393,億光,2010-07-14,94.6,90.6,4.0,息,96.9,84.3,90.6,90.6
2393,億光,2011-07-11,70.5,66.9,3.6,息,71.5,62.3,66.9,66.9
2393,億光,2012-08-15,50.7,48.2,2.5,息,51.5,44.85,48.2,48.2
2393,億光,2013-08-02,47.8,46.6,1.2,息,49.85,43.35,46.6,46.6
2393,億光,2014-07-24,76.8,73.82,2.97,息,78.9,68.7,73.8,73.82
2393,億光,2015-07-28,47.25,43.26,3.99,息,47.55,38.95,43.25,43.26
2393,億光,2016-07-28,55.8,52.8,3.0,息,58.0,47.55,52.8,52.8
2393,億光,2017-07-27,49.15,46.15,3.0,息,50.7,41.55,46.15,46.15
2393,億光,2018-08-01,40.3,37.31,2.99,息,41.0,33.6,37.3,37.31
2393,億光,2019-08-01,30.05,28.55,1.5,息,31.4,25.7,28.55,28.55
2393,億光,2020-08-04,35.65,34.25,1.4,息,37.65,30.85,34.25,34.25
