stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
8941,關中,2008-07-25,17.9,17.0,0.9,除息,18.15,15.85,17.0,17.0
8941,關中,2015-09-01,100.0,82.92,17.08,除權息,91.2,74.7,82.9,82.92
8941,關中,2016-07-21,85.3,76.18,9.12,除權息,83.7,68.6,76.2,76.18
8941,關中,2017-08-03,70.3,67.3,3.0,除息,74.0,60.6,67.3,67.3
8941,關中,2018-08-15,72.8,64.8,8.0,除息,71.2,58.4,64.8,64.8
8941,關中,2018-09-27,58.2,52.91,5.29,除權,58.2,47.65,52.9,52.91
8941,關中,2019-08-28,51.0,48.0,3.0,除息,52.8,43.2,48.0,48.0
8941,關中,2019-11-27,47.15,42.86,4.29,除權,47.1,38.6,42.85,42.86
8941,關中,2020-07-03,39.7,38.7,1.0,除息,42.55,34.85,38.7,38.7
8941,關中,2020-08-27,39.7,36.09,3.61,除權,39.65,32.5,36.1,36.09
