stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
6229,研通,2008-07-21,13.1,11.82,1.28,除權息,12.6,11.0,11.8,11.82
6229,研通,2009-08-10,15.7,15.05,0.65,除權息,16.1,14.0,15.05,15.05
6229,研通,2010-09-09,20.25,19.65,0.6,除權息,21.0,18.3,19.65,19.65
6229,研通,2011-09-15,12.0,10.91,1.09,除息,11.65,10.15,10.9,10.91
6229,研通,2012-08-02,10.2,9.7,0.5,除息,10.35,9.03,9.7,9.7
6229,研通,2013-07-08,13.2,13.08,0.12,除息,13.95,12.2,13.1,13.08
6229,研通,2014-07-14,18.5,17.53,0.97,除息,18.75,16.35,17.55,17.53
6229,研通,2015-07-14,12.95,12.17,0.78,除息,13.35,11.0,12.15,12.17
6229,研通,2016-07-11,13.05,13.01,0.04,除息,14.3,11.75,13.0,13.01
6229,研通,2017-07-10,13.6,12.93,0.67,除息,14.2,11.65,12.95,12.93
6229,研通,2018-07-11,14.85,14.39,0.46,除息,15.8,13.0,14.4,14.39
6229,研通,2019-07-11,13.65,12.72,0.93,除息,13.95,11.45,12.7,12.72
6229,研通,2020-07-13,15.4,14.86,0.54,除息,16.3,13.4,14.85,14.86
