stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
8930,青鋼,2008-08-08,15.5,14.41,1.09,除權息,15.4,13.45,14.4,14.41
8930,青鋼,2009-07-22,11.15,10.49,0.66,除息,11.2,9.76,10.5,10.49
8930,青鋼,2010-07-26,15.0,14.34,0.66,除息,15.3,13.35,14.35,14.34
8930,青鋼,2011-09-01,14.25,13.36,0.89,除息,14.25,12.45,13.35,13.36
8930,青鋼,2012-07-25,11.7,10.73,0.97,除息,11.45,9.98,10.75,10.73
8930,青鋼,2013-09-04,14.05,13.78,0.27,除權息,14.7,12.85,13.8,13.78
8930,青鋼,2014-07-04,16.0,14.57,1.43,除息,15.55,13.6,14.55,14.57
8930,青鋼,2015-07-16,11.7,11.2,0.5,除息,12.3,10.1,11.2,11.2
8930,青鋼,2017-07-04,14.8,14.1,0.7,除息,15.5,12.7,14.1,14.1
8930,青鋼,2018-08-21,17.75,14.45,3.3,除權息,15.85,13.05,14.45,14.45
8930,青鋼,2019-07-04,13.3,12.7,0.6,除息,13.95,11.45,12.7,12.7
8930,青鋼,2020-06-18,12.0,11.39,0.61,除息,12.5,10.3,11.4,11.39
8930,青鋼,2021-03-31,14.1,13.6,0.5,除息,14.95,12.25,13.6,13.6
