stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
1236,宏亞,2008-07-15,17.65,16.04,1.61,權息,17.15,14.95,16.05,16.04
1236,宏亞,2009-07-21,17.35,16.35,1.0,息,17.45,15.25,16.35,16.35
1236,宏亞,2010-07-15,27.2,24.25,2.94,權息,25.9,22.6,24.25,24.25
1236,宏亞,2011-07-14,24.5,22.24,2.26,權息,23.75,20.7,22.25,22.24
1236,宏亞,2012-07-17,23.3,20.72,2.57,權息,22.15,19.3,20.7,20.72
1236,宏亞,2013-07-16,25.95,25.25,0.7,息,27.0,23.5,25.25,25.25
1236,宏亞,2014-07-16,26.5,25.2,1.3,息,26.95,23.45,25.2,25.2
1236,宏亞,2015-07-16,24.6,23.3,1.3,息,25.6,21.0,23.3,23.3
1236,宏亞,2016-07-18,20.15,19.45,0.7,息,21.35,17.55,19.45,19.45
1236,宏亞,2017-07-10,17.0,16.7,0.3,息,18.35,15.05,16.7,16.7
1236,宏亞,2018-07-09,16.8,16.7,0.1,息,18.35,15.05,16.7,16.7
1236,宏亞,2019-07-17,13.75,13.35,0.4,息,14.65,12.05,13.35,13.35
1236,宏亞,2020-07-14,13.0,12.7,0.3,息,13.95,11.45,12.7,12.7
