stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
3231,緯創,2008-08-25,52.5,46.48,6.02,權息,49.7,43.25,46.5,46.48
3231,緯創,2009-08-04,64.0,57.37,6.62,權息,61.3,53.4,57.4,57.37
3231,緯創,2010-07-29,56.0,50.72,5.27,權息,54.2,47.2,50.7,50.72
3231,緯創,2011-08-24,35.5,30.76,4.73,權息,32.9,28.65,30.75,30.76
3231,緯創,2012-07-27,35.5,31.71,3.79,權息,33.9,29.5,31.7,31.71
3231,緯創,2013-08-01,28.6,25.8,2.79,權息,27.6,24.0,25.8,25.8
3231,緯創,2014-07-29,30.5,28.13,2.37,權息,30.05,26.2,28.15,28.13
3231,緯創,2015-08-06,20.2,18.4,1.8,權息,20.2,16.6,18.4,18.4
3231,緯創,2016-08-09,23.8,21.94,1.85,權息,24.1,19.75,21.95,21.94
3231,緯創,2017-08-02,30.35,28.32,2.02,權息,31.15,25.5,28.3,28.32
3231,緯創,2018-08-01,23.65,21.84,1.81,權息,24.0,19.7,21.85,21.84
3231,緯創,2019-07-22,25.3,23.81,1.49,息,26.15,21.45,23.8,23.81
3231,緯創,2020-07-07,38.65,36.6,2.04,息,40.25,32.95,36.6,36.6
