stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2511,太子,2008-09-18,7.02,6.52,0.5,權息,6.97,6.07,6.52,6.52
2511,太子,2010-09-13,20.75,19.75,0.99,權息,21.1,18.4,19.75,19.75
2511,太子,2011-09-13,26.25,23.25,2.99,權息,24.85,21.65,23.25,23.25
2511,太子,2012-09-12,22.4,19.9,2.49,權息,21.25,18.55,19.9,19.9
2511,太子,2013-09-02,19.25,17.04,2.2,權息,18.2,15.85,17.05,17.04
2511,太子,2014-02-06,16.25,15.91,0.33,權,17.35,14.8,16.25,16.25
2511,太子,2014-08-22,13.1,12.42,0.67,權息,13.25,11.6,12.4,12.42
2511,太子,2015-07-29,10.45,9.65,0.8,息,10.6,8.69,9.65,9.65
2511,太子,2016-07-19,12.1,11.0,1.1,息,12.1,9.9,11.0,11.0
2511,太子,2017-07-25,12.0,11.0,1.0,息,12.1,9.9,11.0,11.0
2511,太子,2018-07-25,11.35,10.7,0.65,息,11.75,9.63,10.7,10.7
2511,太子,2019-07-25,11.9,11.25,0.65,息,12.35,10.15,11.25,11.25
2511,太子,2020-07-30,10.2,9.7,0.5,息,10.65,8.73,9.7,9.7
