stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2029,盛餘,2008-07-08,27.5,25.7,1.8,息,27.45,23.95,25.7,25.7
2029,盛餘,2009-07-14,24.6,23.1,1.5,息,24.7,21.5,23.1,23.1
2029,盛餘,2010-07-13,21.0,20.75,0.25,息,22.2,19.3,20.75,20.75
2029,盛餘,2011-07-12,20.0,19.65,0.35,息,21.0,18.3,19.65,19.65
2029,盛餘,2012-07-10,19.95,18.85,1.1,息,20.15,17.55,18.85,18.85
2029,盛餘,2013-07-15,18.85,18.5,0.35,息,19.75,17.25,18.5,18.5
2029,盛餘,2014-07-15,24.7,23.55,1.15,息,25.15,21.95,23.55,23.55
2029,盛餘,2015-07-21,20.45,19.3,1.15,息,21.2,17.4,19.3,19.3
2029,盛餘,2016-07-19,24.2,23.2,1.0,息,25.5,20.9,23.2,23.2
2029,盛餘,2017-07-19,39.0,36.55,2.45,息,40.2,32.9,36.55,36.55
2029,盛餘,2018-07-18,26.0,24.25,1.75,息,26.65,21.85,24.25,24.25
2029,盛餘,2019-07-17,19.6,19.35,0.25,息,21.25,17.45,19.35,19.35
2029,盛餘,2020-07-16,17.8,17.65,0.15,息,19.4,15.9,17.65,17.65
