stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
1307,三芳,2008-07-03,25.15,24.15,1.0,息,25.8,22.5,24.15,24.15
1307,三芳,2008-08-08,22.3,21.23,1.07,權,22.7,19.75,21.25,21.23
1307,三芳,2009-08-05,30.2,26.46,3.74,權息,28.3,24.65,26.45,26.46
1307,三芳,2010-07-02,33.25,31.75,1.5,息,33.95,29.55,31.75,31.75
1307,三芳,2010-08-13,35.7,34.0,1.7,權,36.35,31.65,34.0,34.0
1307,三芳,2011-07-06,35.2,34.0,1.2,息,36.35,31.65,34.0,34.0
1307,三芳,2011-07-28,34.3,31.18,3.12,權,33.35,29.0,31.2,31.18
1307,三芳,2012-07-05,24.65,23.45,1.2,息,25.05,21.85,23.45,23.45
1307,三芳,2012-07-25,23.35,22.66,0.68,權,24.2,21.1,22.65,22.66
1307,三芳,2013-08-30,27.75,25.58,2.17,權息,27.35,23.8,25.6,25.58
1307,三芳,2014-07-31,30.9,28.64,2.26,權息,30.6,26.65,28.65,28.64
1307,三芳,2015-07-23,39.45,36.74,2.7,權息,40.4,33.1,36.75,36.74
1307,三芳,2016-07-28,39.4,36.6,2.8,權息,40.25,32.95,36.6,36.6
1307,三芳,2017-06-26,38.05,35.85,2.2,息,39.4,32.3,35.85,35.85
1307,三芳,2018-07-10,30.0,28.3,1.7,息,31.1,25.5,28.3,28.3
1307,三芳,2019-07-03,24.65,24.15,0.5,息,26.55,21.75,24.15,24.15
1307,三芳,2020-08-27,21.85,21.05,0.8,息,23.15,18.95,21.05,21.05
