stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
5464,霖宏,2008-08-18,37.2,30.36,6.84,除權息,32.45,28.25,30.35,30.36
5464,霖宏,2009-08-10,32.0,30.0,2.0,除息,32.1,27.9,30.0,30.0
5464,霖宏,2010-09-06,34.75,32.75,2.0,除息,35.0,30.5,32.75,32.75
5464,霖宏,2011-09-26,20.8,19.8,1.0,除息,21.15,18.45,19.8,19.8
5464,霖宏,2012-09-13,24.0,22.0,2.0,除息,23.5,20.5,22.0,22.0
5464,霖宏,2013-08-29,22.5,22.0,0.5,除息,23.5,20.5,22.0,22.0
5464,霖宏,2014-08-22,21.7,19.93,1.77,除息,21.3,18.55,19.95,19.93
5464,霖宏,2015-09-03,17.35,15.15,2.2,除息,16.65,13.65,15.15,15.15
5464,霖宏,2016-08-31,17.1,15.6,1.5,除息,17.15,14.05,15.6,15.6
5464,霖宏,2017-08-29,13.5,13.1,0.4,除息,14.4,11.8,13.1,13.1
5464,霖宏,2019-09-06,17.95,16.95,1.0,除息,18.6,15.3,16.95,16.95
5464,霖宏,2020-09-08,11.6,11.1,0.5,除息,12.2,9.99,11.1,11.1
