stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
5209,新鼎,2008-08-21,21.5,19.57,1.93,除權息,20.9,18.25,19.55,19.57
5209,新鼎,2009-08-21,25.7,24.7,1.0,除息,26.4,23.0,24.7,24.7
5209,新鼎,2010-08-19,66.8,63.82,2.98,除息,68.2,59.4,63.8,63.82
5209,新鼎,2011-07-28,73.6,69.63,3.97,除息,74.5,64.8,69.6,69.63
5209,新鼎,2012-07-27,70.4,65.02,5.38,除息,69.5,60.5,65.0,65.02
5209,新鼎,2013-07-29,59.5,55.01,4.49,除息,58.8,51.2,55.0,55.01
5209,新鼎,2014-07-29,67.7,63.46,4.24,除息,67.9,59.1,63.5,63.46
5209,新鼎,2015-07-28,45.0,42.47,2.53,除息,46.7,38.25,42.45,42.47
5209,新鼎,2016-07-26,40.4,37.87,2.53,除息,41.65,34.1,37.85,37.87
5209,新鼎,2017-07-26,44.1,41.59,2.51,除息,45.7,37.45,41.6,41.59
5209,新鼎,2018-07-26,46.9,44.02,2.88,除息,48.4,39.65,44.0,44.02
5209,新鼎,2019-07-25,44.45,41.67,2.78,除息,45.8,37.55,41.65,41.67
5209,新鼎,2020-07-24,65.4,62.43,2.97,除息,68.6,56.2,62.4,62.43
5209,新鼎,2020-12-01,68.5,67.72,0.78,除權,75.3,61.0,68.5,68.5
