stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2855,統一證,2008-08-05,19.0,17.42,1.58,權息,18.6,16.25,17.4,17.42
2855,統一證,2010-08-19,18.95,17.43,1.52,權息,18.65,16.25,17.45,17.43
2855,統一證,2011-08-09,17.75,16.3,1.45,權息,17.4,15.2,16.3,16.3
2855,統一證,2012-08-07,15.4,14.95,0.45,權,15.95,13.95,14.95,14.95
2855,統一證,2013-07-16,17.75,17.23,0.52,息,18.4,16.05,17.25,17.23
2855,統一證,2014-07-15,18.1,17.36,0.74,息,18.55,16.15,17.35,17.36
2855,統一證,2015-07-15,15.7,14.89,0.81,息,16.35,13.45,14.9,14.89
2855,統一證,2016-07-26,12.7,12.12,0.58,權息,13.3,10.95,12.1,12.12
2855,統一證,2017-08-03,13.95,13.4,0.55,權,14.7,12.1,13.4,13.4
2855,統一證,2018-07-25,15.0,13.8,1.2,息,15.15,12.45,13.8,13.8
2855,統一證,2019-07-16,13.75,13.05,0.7,息,14.35,11.75,13.05,13.05
2855,統一證,2020-08-04,16.25,14.95,1.3,權息,16.4,13.5,14.95,14.95
