stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
3090,日電貿,2008-08-07,29.0,24.04,4.96,權息,25.7,22.4,24.05,24.04
3090,日電貿,2009-07-03,26.1,23.9,2.2,息,25.55,22.25,23.9,23.9
3090,日電貿,2010-08-04,42.2,34.7,7.49,權息,37.1,32.3,34.7,34.7
3090,日電貿,2011-07-22,36.9,29.82,7.07,權息,31.9,27.75,29.8,29.82
3090,日電貿,2012-07-24,27.15,23.22,3.92,權息,24.8,21.6,23.2,23.22
3090,日電貿,2013-07-24,27.25,24.06,3.19,權息,25.7,22.4,24.05,24.06
3090,日電貿,2014-08-05,32.2,27.85,4.34,權息,29.75,25.95,27.85,27.85
3090,日電貿,2015-08-03,24.9,22.28,2.61,權息,24.5,20.1,22.3,22.28
3090,日電貿,2016-07-06,24.35,22.35,2.0,息,24.55,20.15,22.35,22.35
3090,日電貿,2017-07-06,29.95,27.95,2.0,息,30.7,25.2,27.95,27.95
3090,日電貿,2018-07-31,82.1,74.39,7.71,權息,81.8,67.0,74.4,74.39
3090,日電貿,2019-07-08,60.3,53.8,6.5,息,59.1,48.45,53.8,53.8
3090,日電貿,2020-07-10,54.0,50.5,3.5,息,55.5,45.45,50.5,50.5
