stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
9937,全國,2008-07-31,25.3,23.7,1.6,息,25.35,22.05,23.7,23.7
9937,全國,2009-07-23,26.6,25.6,1.0,息,27.35,23.85,25.6,25.6
9937,全國,2010-07-28,36.45,34.85,1.6,息,37.25,32.45,34.85,34.85
9937,全國,2011-07-22,40.3,36.3,4.0,息,38.8,33.8,36.3,36.3
9937,全國,2012-07-25,33.0,30.0,3.0,息,32.1,27.9,30.0,30.0
9937,全國,2013-07-25,27.75,26.45,1.3,息,28.3,24.6,26.45,26.45
9937,全國,2014-07-29,33.25,32.05,1.2,息,34.25,29.85,32.05,32.05
9937,全國,2015-07-29,36.65,35.45,1.2,息,38.95,31.95,35.45,35.45
9937,全國,2016-07-28,37.0,35.6,1.4,息,39.15,32.05,35.6,35.6
9937,全國,2017-07-27,40.5,38.5,2.0,息,42.35,34.65,38.5,38.5
9937,全國,2018-07-27,40.35,38.35,2.0,息,42.15,34.55,38.35,38.35
9937,全國,2019-07-29,43.5,41.5,2.0,息,45.65,37.35,41.5,41.5
9937,全國,2020-07-29,47.25,45.25,2.0,息,49.75,40.75,45.25,45.25
