stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
6161,捷波,2008-08-26,9.49,8.76,0.73,除權息,9.37,8.15,8.76,8.76
6161,捷波,2010-09-02,18.3,16.22,2.08,除權息,17.35,15.1,16.2,16.22
6161,捷波,2011-07-28,13.3,13.0,0.3,除息,13.9,12.1,13.0,13.0
6161,捷波,2012-08-30,14.55,12.52,2.03,除權息,13.35,11.65,12.5,12.52
6161,捷波,2014-09-01,8.14,7.94,0.2,除息,8.49,7.39,7.94,7.94
6161,捷波,2015-08-10,6.82,6.42,0.4,除息,7.06,5.78,6.42,6.42
6161,捷波,2016-07-28,7.66,7.46,0.2,除息,8.2,6.72,7.46,7.46
6161,捷波,2017-07-07,16.5,15.6,0.9,除息,17.15,14.05,15.6,15.6
6161,捷波,2018-07-09,19.05,17.95,1.1,除息,19.7,16.2,17.95,17.95
6161,捷波,2019-07-18,21.65,20.05,1.6,除息,22.05,18.05,20.05,20.05
6161,捷波,2020-07-14,19.2,18.3,0.9,除息,20.1,16.5,18.3,18.3
