stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
6237,驊訊,2008-08-12,83.0,73.36,9.64,除權息,78.4,68.3,73.4,73.36
6237,驊訊,2009-08-13,73.6,71.8,1.8,除權,76.8,66.8,71.8,71.8
6237,驊訊,2012-08-16,17.95,17.7,0.25,除息,18.9,16.5,17.7,17.7
6237,驊訊,2013-08-28,20.6,19.6,1.0,除息,20.95,18.25,19.6,19.6
6237,驊訊,2014-08-26,21.3,20.31,0.99,除息,21.7,18.9,20.3,20.31
6237,驊訊,2015-08-31,20.3,19.6,0.7,除息,21.55,17.65,19.6,19.6
6237,驊訊,2016-08-30,28.6,28.35,0.25,除息,31.15,25.55,28.35,28.35
6237,驊訊,2017-08-29,23.55,23.3,0.25,除息,25.6,21.0,23.3,23.3
6237,驊訊,2018-07-10,26.2,25.7,0.5,除息,28.25,23.15,25.7,25.7
6237,驊訊,2019-08-26,16.95,16.7,0.25,除息,18.35,15.05,16.7,16.7
6237,驊訊,2020-08-24,32.5,32.25,0.25,除息,35.45,29.05,32.25,32.25
