stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
4737,華廣,2011-07-22,120.5,106.81,13.68,權息,114.0,99.4,107.0,106.81
4737,華廣,2012-07-13,79.5,75.9,3.6,息,81.2,70.6,75.9,75.9
4737,華廣,2013-08-22,59.3,58.5,0.8,息,62.5,54.5,58.5,58.5
4737,華廣,2014-09-04,53.3,51.52,1.78,息,55.1,47.95,51.5,51.52
4737,華廣,2014-11-20,44.1,43.21,0.89,權,47.15,40.2,44.1,44.1
4737,華廣,2015-08-31,46.5,45.56,0.94,息,50.1,41.05,45.55,45.56
4737,華廣,2016-07-28,50.7,48.7,2.0,息,53.5,43.85,48.7,48.7
4737,華廣,2017-07-10,70.4,66.26,4.14,息,72.8,59.7,66.3,66.26
4737,華廣,2018-07-09,55.9,51.76,4.14,息,56.9,46.6,51.8,51.76
4737,華廣,2019-08-01,50.9,48.9,2.0,息,53.7,44.05,48.9,48.9
4737,華廣,2020-07-23,74.0,72.0,1.99,息,79.2,64.8,72.0,72.0
