stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
6121,新普,2008-07-16,146.0,125.63,20.37,除權息,134.0,117.0,125.5,125.63
6121,新普,2009-07-14,154.0,135.45,18.55,除權息,144.5,126.0,135.5,135.45
6121,新普,2010-07-22,189.0,167.27,21.73,除權息,178.5,156.0,167.5,167.27
6121,新普,2011-07-19,267.5,238.18,29.32,除權息,254.5,222.0,238.0,238.18
6121,新普,2012-07-23,204.0,180.0,24.0,除權息,192.5,167.5,180.0,180.0
6121,新普,2013-07-05,126.5,120.0,6.5,除息,128.0,112.0,120.0,120.0
6121,新普,2014-07-18,176.5,169.7,6.8,除息,181.5,158.0,169.5,169.7
6121,新普,2015-07-14,136.0,129.0,7.0,除息,141.5,116.5,129.0,129.0
6121,新普,2016-07-14,118.5,111.5,7.0,除息,122.5,100.5,111.5,111.5
6121,新普,2017-07-13,102.5,96.5,6.0,除息,106.0,86.9,96.5,96.5
6121,新普,2018-07-12,178.0,168.0,10.0,除息,184.5,151.5,168.0,168.0
6121,新普,2019-07-16,270.0,258.5,11.5,除息,284.0,233.0,258.5,258.5
6121,新普,2020-07-16,369.5,355.0,14.5,除息,390.5,319.5,355.0,355.0
