stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
6158,禾昌,2008-07-24,42.0,38.75,3.25,除權息,41.45,36.05,38.75,38.75
6158,禾昌,2009-07-24,35.95,33.78,2.17,除權息,36.1,31.45,33.8,33.78
6158,禾昌,2010-07-15,56.7,52.7,4.0,除息,56.3,49.05,52.7,52.7
6158,禾昌,2011-07-14,30.3,27.9,2.4,除息,29.85,25.95,27.9,27.9
6158,禾昌,2012-07-16,17.45,16.45,1.0,除息,17.6,15.3,16.45,16.45
6158,禾昌,2013-07-05,16.15,15.2,0.95,除息,16.25,14.15,15.2,15.2
6158,禾昌,2016-07-26,16.35,15.86,0.49,除息,17.4,14.3,15.85,15.86
6158,禾昌,2017-07-19,22.8,21.6,1.2,除息,23.75,19.45,21.6,21.6
6158,禾昌,2018-08-08,21.5,20.28,1.22,除息,22.3,18.3,20.3,20.28
6158,禾昌,2019-07-23,41.0,31.0,10.0,除息,34.1,27.9,31.0,31.0
6158,禾昌,2020-08-18,30.55,30.25,0.3,除息,33.25,27.25,30.25,30.25
