stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2015,豐興,2008-07-22,78.9,73.68,5.22,權息,78.8,68.6,73.7,73.68
2015,豐興,2009-07-08,50.9,48.9,2.0,息,52.3,45.5,48.9,48.9
2015,豐興,2010-06-25,45.95,43.95,2.0,息,47.0,40.9,43.95,43.95
2015,豐興,2011-07-01,54.5,51.75,2.75,息,55.3,48.15,51.8,51.75
2015,豐興,2012-07-16,50.0,47.0,3.0,息,50.2,43.75,47.0,47.0
2015,豐興,2013-06-27,55.0,52.5,2.5,息,56.1,48.85,52.5,52.5
2015,豐興,2014-07-01,43.6,40.6,3.0,息,43.4,37.8,40.6,40.6
2015,豐興,2015-07-13,39.2,36.7,2.5,息,40.35,33.05,36.7,36.7
2015,豐興,2016-06-27,42.1,39.6,2.5,息,43.55,35.65,39.6,39.6
2015,豐興,2017-06-23,53.5,50.5,3.0,息,55.5,45.45,50.5,50.5
2015,豐興,2018-07-06,58.3,54.8,3.5,息,60.2,49.35,54.8,54.8
2015,豐興,2019-07-01,62.9,58.9,4.0,息,64.7,53.1,58.9,58.9
2015,豐興,2020-06-29,54.8,51.8,3.0,息,56.9,46.65,51.8,51.8
