stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
5478,智冠,2008-10-28,66.2,60.02,6.18,除權息,64.2,55.9,60.0,60.02
5478,智冠,2009-10-13,168.0,161.05,6.95,除權息,172.0,150.0,161.0,161.05
5478,智冠,2010-10-06,136.0,129.2,6.8,除權息,138.0,120.5,129.0,129.2
5478,智冠,2011-10-06,72.5,65.67,6.83,除權息,70.2,61.1,65.7,65.67
5478,智冠,2012-10-04,60.4,57.9,2.5,除息,61.9,53.9,57.9,57.9
5478,智冠,2013-10-04,74.0,72.5,1.5,除息,77.5,67.5,72.5,72.5
5478,智冠,2014-10-06,86.3,84.51,1.79,除息,90.4,78.6,84.5,84.51
5478,智冠,2015-10-06,55.0,52.7,2.3,除息,57.9,47.45,52.7,52.7
5478,智冠,2016-10-06,66.6,65.1,1.5,除息,71.6,58.6,65.1,65.1
5478,智冠,2017-10-05,70.0,68.0,2.0,除息,74.8,61.2,68.0,68.0
5478,智冠,2018-08-29,75.0,73.0,2.0,除息,80.3,65.7,73.0,73.0
5478,智冠,2019-08-28,74.0,71.8,2.2,除息,78.9,64.7,71.8,71.8
5478,智冠,2020-08-28,99.9,95.88,4.02,除息,105.0,86.3,95.9,95.88
