stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
6155,鈞寶,2008-07-03,31.15,28.79,2.36,息,30.8,26.8,28.8,28.79
6155,鈞寶,2008-09-11,28.8,28.06,0.74,權,30.0,26.1,28.05,28.06
6155,鈞寶,2009-07-09,25.5,24.0,1.5,息,25.65,22.35,24.0,24.0
6155,鈞寶,2009-08-31,30.45,30.14,0.3,權,32.2,28.05,30.15,30.14
6155,鈞寶,2010-06-30,35.0,32.8,2.2,息,35.05,30.55,32.8,32.8
6155,鈞寶,2010-09-23,30.55,30.24,0.3,權,32.35,28.15,30.25,30.24
6155,鈞寶,2011-09-09,24.0,22.51,1.49,權息,24.05,20.95,22.5,22.51
6155,鈞寶,2012-09-06,20.1,18.9,1.2,權息,20.2,17.6,18.9,18.9
6155,鈞寶,2013-09-04,22.25,20.89,1.36,權息,22.35,19.45,20.9,20.89
6155,鈞寶,2014-07-14,27.4,25.8,1.6,息,27.6,24.0,25.8,25.8
6155,鈞寶,2014-08-26,22.0,21.78,0.22,權,23.3,20.3,21.8,21.78
6155,鈞寶,2015-07-03,20.2,18.81,1.39,權息,20.65,16.95,18.8,18.81
6155,鈞寶,2016-06-22,18.45,17.26,1.19,權息,18.95,15.55,17.25,17.26
6155,鈞寶,2017-06-22,20.2,19.35,0.85,息,21.25,17.45,19.35,19.35
6155,鈞寶,2018-07-04,44.1,43.65,0.45,息,48.0,39.3,43.65,43.65
6155,鈞寶,2019-06-19,21.6,20.6,1.0,息,22.65,18.55,20.6,20.6
6155,鈞寶,2020-07-13,24.2,23.16,1.04,息,25.45,20.85,23.15,23.16
