stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
6505,台塑化,2008-06-18,92.6,85.9,6.7,息,91.9,79.9,85.9,85.9
6505,台塑化,2009-07-07,79.0,75.53,3.47,權息,80.8,70.3,75.5,75.53
6505,台塑化,2010-07-07,80.5,76.7,3.8,息,82.0,71.4,76.7,76.7
6505,台塑化,2011-07-06,103.5,99.6,3.9,息,106.5,92.7,99.6,99.6
6505,台塑化,2012-07-04,81.8,79.8,2.0,息,85.3,74.3,79.8,79.8
6505,台塑化,2013-07-02,75.2,74.94,0.26,息,80.1,69.7,74.9,74.94
6505,台塑化,2014-07-01,77.8,75.3,2.5,息,80.5,70.1,75.3,75.3
6505,台塑化,2015-07-02,79.8,78.95,0.85,息,86.8,71.1,79.0,78.95
6505,台塑化,2016-07-04,90.0,86.0,4.0,息,94.6,77.4,86.0,86.0
6505,台塑化,2017-06-28,117.5,111.5,6.0,息,122.5,100.5,111.5,111.5
6505,台塑化,2018-07-04,123.0,116.7,6.3,息,128.0,105.5,116.5,116.7
6505,台塑化,2019-06-20,118.5,113.7,4.8,息,125.0,102.5,113.5,113.7
6505,台塑化,2020-06-17,90.8,87.9,2.9,息,96.6,79.2,87.9,87.9
