stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
9921,巨大,2008-08-07,86.6,79.22,7.38,權息,84.7,73.7,79.2,79.22
9921,巨大,2009-08-06,91.4,74.5,16.9,權息,79.7,69.3,74.5,74.5
9921,巨大,2010-08-13,118.0,111.98,6.02,權息,121.0,104.5,113.5,113.5
9921,巨大,2011-07-26,119.0,114.0,5.0,息,121.5,106.5,114.0,114.0
9921,巨大,2012-08-16,170.0,164.5,5.5,息,176.0,153.0,164.5,164.5
9921,巨大,2013-08-19,211.5,206.0,5.5,息,220.0,192.0,206.0,206.0
9921,巨大,2014-08-11,240.0,234.0,6.0,息,250.0,218.0,234.0,234.0
9921,巨大,2015-08-13,231.0,224.4,6.6,息,246.5,202.0,224.5,224.4
9921,巨大,2016-08-15,215.0,208.8,6.2,息,229.5,188.0,209.0,208.8
9921,巨大,2017-08-24,152.0,147.0,5.0,息,161.5,132.5,147.0,147.0
9921,巨大,2018-08-17,131.5,128.0,3.5,息,140.5,115.5,128.0,128.0
9921,巨大,2019-08-19,233.5,228.9,4.6,息,251.5,206.5,229.0,228.9
9921,巨大,2020-08-21,300.0,295.4,4.6,息,324.5,266.0,295.5,295.4
