stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
3702,大聯大,2008-08-15,39.3,35.85,3.45,權息,38.35,33.35,35.85,35.85
3702,大聯大,2009-07-16,36.0,34.6,1.4,息,37.0,32.2,34.6,34.6
3702,大聯大,2010-08-12,73.4,60.51,12.89,權息,64.7,56.3,60.5,60.51
3702,大聯大,2011-08-12,47.6,41.74,5.86,權息,44.65,38.85,41.75,41.74
3702,大聯大,2012-07-25,32.6,30.0,2.6,息,32.1,27.9,30.0,30.0
3702,大聯大,2013-07-25,38.0,35.6,2.4,息,38.05,33.15,35.6,35.6
3702,大聯大,2014-08-07,41.0,38.7,2.3,息,41.4,36.0,38.7,38.7
3702,大聯大,2015-08-06,34.75,32.25,2.5,息,35.45,29.05,32.25,32.25
3702,大聯大,2016-08-01,40.6,38.2,2.4,息,42.0,34.4,38.2,38.2
3702,大聯大,2017-08-11,42.6,40.31,2.29,息,44.3,36.3,40.3,40.31
3702,大聯大,2018-07-25,43.65,41.25,2.4,息,45.35,37.15,41.25,41.25
3702,大聯大,2019-08-20,40.2,37.5,2.7,息,41.25,33.75,37.5,37.5
3702,大聯大,2020-07-31,43.5,41.1,2.4,息,45.2,37.0,41.1,41.1
