stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2640,大車隊,2013-08-28,141.5,131.9,9.6,除權息,141.0,123.0,132.0,131.9
2640,大車隊,2014-09-10,147.0,135.91,11.09,除權息,145.0,126.5,136.0,135.91
2640,大車隊,2015-08-18,84.8,76.1,8.7,除權息,83.7,68.5,76.1,76.1
2640,大車隊,2016-08-11,59.6,56.32,3.28,除息,61.9,50.7,56.3,56.32
2640,大車隊,2016-09-12,52.7,50.19,2.51,除權,55.2,45.2,50.2,50.19
2640,大車隊,2017-07-21,53.3,51.1,2.2,除息,56.2,46.0,51.1,51.1
2640,大車隊,2017-08-29,66.6,63.43,3.17,除權,69.7,57.1,63.4,63.43
2640,大車隊,2018-07-25,79.8,76.3,3.5,除息,83.9,68.7,76.3,76.3
2640,大車隊,2018-08-29,68.4,65.14,3.26,除權,71.6,58.7,65.1,65.14
2640,大車隊,2019-07-05,69.1,65.8,3.3,除息,72.3,59.3,65.8,65.8
2640,大車隊,2019-08-28,75.9,72.29,3.61,除權,79.5,65.1,72.3,72.29
2640,大車隊,2020-06-29,81.5,77.8,3.7,除息,85.5,70.1,77.8,77.8
2640,大車隊,2020-08-26,90.0,85.71,4.29,除權,94.2,77.2,85.7,85.71
