stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2637,慧洋-KY,2011-08-09,40.3,35.27,5.03,權息,37.7,32.85,35.25,35.27
2637,慧洋-KY,2011-09-06,39.5,39.34,0.16,權,42.25,36.6,39.5,39.5
2637,慧洋-KY,2012-08-08,43.95,38.59,5.36,權息,41.25,35.9,38.6,38.59
2637,慧洋-KY,2013-08-14,39.7,36.14,3.56,權息,38.65,33.65,36.15,36.14
2637,慧洋-KY,2014-07-25,37.75,34.88,2.87,權息,37.3,32.45,34.9,34.88
2637,慧洋-KY,2015-06-26,42.35,39.43,2.92,息,43.35,35.5,39.45,39.43
2637,慧洋-KY,2016-06-27,36.75,34.25,2.5,息,37.65,30.85,34.25,34.25
2637,慧洋-KY,2016-10-11,30.3,30.13,0.17,權,33.3,27.15,30.3,30.3
2637,慧洋-KY,2017-07-21,31.6,29.14,2.46,權息,32.05,26.25,29.15,29.14
2637,慧洋-KY,2017-10-17,26.8,26.62,0.17,權,29.45,24.0,26.8,26.8
2637,慧洋-KY,2018-09-12,30.4,29.4,1.0,息,32.3,26.5,29.4,29.4
2637,慧洋-KY,2019-07-26,35.2,33.71,1.49,息,37.05,30.35,33.7,33.71
2637,慧洋-KY,2020-07-06,25.2,23.23,1.97,權息,25.55,20.95,23.25,23.23
