stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2493,揚博,2008-08-01,10.5,9.51,0.99,權息,10.15,8.85,9.51,9.51
2493,揚博,2009-07-14,8.75,8.5,0.25,息,9.09,7.91,8.5,8.5
2493,揚博,2011-07-18,22.2,20.7,1.5,息,22.1,19.3,20.7,20.7
2493,揚博,2012-07-13,27.1,24.2,2.9,息,25.85,22.55,24.2,24.2
2493,揚博,2013-07-12,27.8,25.5,2.3,息,27.25,23.75,25.5,25.5
2493,揚博,2014-07-11,30.8,28.8,2.0,息,30.8,26.8,28.8,28.8
2493,揚博,2015-07-13,25.5,22.7,2.8,息,24.95,20.45,22.7,22.7
2493,揚博,2016-07-13,27.05,24.75,2.3,息,27.2,22.3,24.75,24.75
2493,揚博,2017-07-10,27.35,25.05,2.3,息,27.55,22.55,25.05,25.05
2493,揚博,2018-07-13,26.6,24.85,1.75,息,27.3,22.4,24.85,24.85
2493,揚博,2019-07-05,31.05,28.55,2.5,息,31.4,25.7,28.55,28.55
2493,揚博,2020-07-09,36.95,34.45,2.5,息,37.85,31.05,34.45,34.45
