stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
1319,東陽,2008-08-14,23.45,21.6,1.85,權息,23.1,20.1,21.6,21.6
1319,東陽,2009-08-24,34.5,33.2,1.3,權息,35.5,30.9,33.2,33.2
1319,東陽,2010-06-07,47.4,45.95,1.45,息,49.15,42.75,45.95,45.95
1319,東陽,2011-08-17,35.4,32.71,2.69,權息,34.95,30.45,32.7,32.71
1319,東陽,2012-08-14,30.6,29.13,1.47,權息,31.15,27.1,29.15,29.13
1319,東陽,2013-08-19,41.0,39.65,1.34,權息,42.4,36.9,39.65,39.65
1319,東陽,2014-07-28,36.15,35.05,1.1,息,37.5,32.6,35.05,35.05
1319,東陽,2015-08-11,33.75,33.01,0.74,息,36.3,29.75,33.0,33.01
1319,東陽,2016-07-25,57.2,55.8,1.4,息,61.3,50.3,55.8,55.8
1319,東陽,2017-07-14,59.4,57.28,2.12,息,63.0,51.6,57.3,57.28
1319,東陽,2018-07-18,44.45,42.4,2.05,息,46.6,38.2,42.4,42.4
1319,東陽,2019-07-19,47.7,46.0,1.7,息,50.6,41.4,46.0,46.0
1319,東陽,2020-06-23,39.8,38.0,1.8,息,41.8,34.2,38.0,38.0
