stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1452,2016-02-01,,704000,16031950,16039950
1452,2016-02-02,,47000,1044000,1044800
1452,2016-02-03,,67000,1477900,1474450
1452,2016-02-15,,81000,1757600,1781850
1452,2016-02-16,,162000,3605900,3618950
1452,2016-02-17,,860000,19731600,19918450
1452,2016-02-18,,117000,2716900,2696450
1452,2016-02-19,,58000,1323000,1315050
1452,2016-02-22,,50000,1138700,1134600
1452,2016-02-23,,38000,854450,855900
1452,2016-02-24,,22000,496300,495900
1452,2016-02-25,,197000,4496650,4549600
1452,2016-02-26,,1837000,45314050,46116050
1452,2016-03-01,,936000,23789550,23785650
1452,2016-03-02,,418000,10534000,10473800
1452,2016-03-03,,592000,15016200,14939600
1452,2016-03-04,,72000,1802500,1801450
1452,2016-03-07,,100000,2518000,2501900
1452,2016-03-08,,123000,3018600,3020650
1452,2016-03-09,,168000,4150450,4142150
1452,2016-03-10,,47000,1145600,1139100
1452,2016-03-11,,83000,2005950,2024100
1452,2016-03-14,,77000,1892350,1896550
1452,2016-03-15,,40000,969950,963100
1452,2016-03-16,,70000,1687550,1699350
1452,2016-03-17,,111000,2704650,2698100
1452,2016-03-18,,862000,21619700,21830800
1452,2016-03-21,,241000,6083350,6047650
1452,2016-03-22,,72000,1796450,1802800
1452,2016-03-23,,63000,1561350,1549100
1452,2016-03-24,,62000,1502700,1510850
1452,2016-03-25,,31000,757850,755050
1452,2016-03-28,,12000,292700,294550
1452,2016-03-29,,43000,1049500,1051850
1452,2016-03-30,,72000,1767950,1765350
1452,2016-03-31,,21000,515000,512900
1452,2016-04-01,,440000,11045650,10951500
1452,2016-04-06,,6000,144950,146100
1452,2016-04-07,,11000,265750,266350
1452,2016-04-08,,24000,574800,579850
1452,2016-04-11,,5000,119750,119600
1452,2016-04-12,Y,139000,3238150,3218950
1452,2016-04-13,Y,36000,833600,825800
1452,2016-04-14,Y,14000,325150,321850
1452,2016-04-15,Y,82000,1839650,1855100
1452,2016-04-18,Y,16000,355450,356050
1452,2016-04-19,,17000,376800,377250
1452,2016-04-20,,21000,461700,458300
1452,2016-04-21,,55000,1182000,1186100
1452,2016-04-22,,62000,1357700,1357300
1452,2016-04-25,,50000,1099150,1095450
1452,2016-04-26,,12000,259100,260550
1452,2016-04-27,,0,0,0
1452,2016-04-28,,11000,238550,238150
1452,2016-04-29,,30000,636900,634450
1452,2016-05-03,,88000,1787750,1796500
1452,2016-05-04,,146000,2903250,2921550
1452,2016-05-05,,37000,744750,751500
1452,2016-05-06,,10000,203500,205450
1452,2016-05-09,,19000,383600,383150
1452,2016-05-10,,9000,180150,180900
1452,2016-05-11,,3000,60400,60250
1452,2016-05-12,,23000,443900,448700
1452,2016-05-13,,116000,2130800,2135500
1452,2016-05-16,,46000,822500,827000
1452,2016-05-17,,55000,997850,1000350
1452,2016-05-18,,85000,1509250,1528650
1452,2016-05-19,,31000,562600,562700
1452,2016-05-20,,13000,233350,236150
1452,2016-05-23,,44000,817850,827600
1452,2016-05-24,,84000,1616100,1600550
1452,2016-05-25,,27000,516250,516200
1452,2016-05-26,,11000,210450,211300
1452,2016-05-27,,1000,19200,19100
1452,2016-05-30,,3000,57600,57450
1452,2016-05-31,,0,0,0
1452,2016-06-01,,86000,1673300,1696050
1452,2016-06-02,,11000,217400,218800
1452,2016-06-03,,28000,554800,550750
1452,2016-06-06,,14000,275100,276150
1452,2016-06-07,,9000,177100,174900
1452,2016-06-08,,7000,135750,135650
1452,2016-06-13,,0,0,0
1452,2016-06-14,,4000,76150,76150
1452,2016-06-15,,0,0,0
1452,2016-06-16,,35000,664900,661300
1452,2016-06-17,,3000,57300,57450
1452,2016-06-20,,5000,96600,97050
1452,2016-06-21,,0,0,0
1452,2016-06-22,,3000,58950,58650
1452,2016-06-23,,113000,2281800,2279050
1452,2016-06-24,,94000,1866850,1882450
1452,2016-06-27,,5000,98050,98250
1452,2016-06-28,,33000,654550,656000
1452,2016-06-29,,34000,680700,689550
1452,2016-06-30,,34000,688850,687400
1452,2016-07-01,,6000,121000,120950
1452,2016-07-04,,6000,121200,121800
1452,2016-07-05,,420000,8767800,8754050
1452,2016-07-06,,14000,288150,288200
1452,2016-07-07,,8000,166250,165450
1452,2016-07-11,Y,41000,852800,857250
1452,2016-07-12,Y,26000,541150,539900
1452,2016-07-13,Y,971000,20819050,21210550
1452,2016-07-14,Y,115000,2315700,2289950
1452,2016-07-15,Y,47000,940150,932050
1452,2016-07-18,,41000,809600,804600
1452,2016-07-19,,7000,137500,136300
1452,2016-07-20,,5000,96000,94500
1452,2016-07-21,,7000,132350,133750
1452,2016-07-22,,12000,228300,226350
1452,2016-07-25,,3000,56100,56400
1452,2016-07-26,,12000,221750,221450
1452,2016-07-27,,12000,223450,224300
1452,2016-07-28,,515000,10290500,10331000
1452,2016-07-29,,85000,1709200,1703600
1452,2016-08-01,,37000,741750,746350
1452,2016-08-02,,481000,10135200,10346050
1452,2016-08-03,,1510000,34357500,34507400
1452,2016-08-04,,1583000,36858300,37008850
1452,2016-08-05,,1037000,24703050,24689200
1452,2016-08-08,,161000,3798750,3802400
1452,2016-08-09,,973000,23403400,23389250
1452,2016-08-10,,613000,14623800,14662650
1452,2016-08-11,,834000,19971650,19977800
1452,2016-08-12,,1086000,26536950,26471250
1452,2016-08-15,,396000,9580550,9593850
1452,2016-08-16,,212000,5096000,5111250
1452,2016-08-17,,595000,14506250,14519850
1452,2016-08-18,,73000,1761000,1764150
1452,2016-08-19,,736000,18226100,18208150
1452,2016-08-22,,1070000,27033100,27037600
1452,2016-08-23,,508000,12767100,12764400
1452,2016-08-24,,417000,10084550,10062900
1452,2016-08-25,,109000,2636750,2638600
1452,2016-08-26,,187000,4440800,4444400
1452,2016-08-29,,141000,3252750,3243350
1452,2016-08-30,,76000,1765650,1755150
1452,2016-08-31,,53000,1213450,1215850
1452,2016-09-01,,123000,2716700,2700700
1452,2016-09-02,,62000,1341250,1340750
1452,2016-09-05,,213000,4776150,4810100
1452,2016-09-06,,106000,2406550,2396950
1452,2016-09-07,,175000,3866950,3901450
1452,2016-09-08,,43000,960550,958700
1452,2016-09-09,,53000,1178250,1182300
1452,2016-09-12,,24000,528750,525650
1452,2016-09-13,,170000,3564900,3544800
1452,2016-09-14,,46000,927000,922400
1452,2016-09-19,,10000,202950,203450
1452,2016-09-20,,25000,511000,512200
1452,2016-09-21,,165000,3433450,3435100
1452,2016-09-22,,111000,2267050,2274700
1452,2016-09-23,,22000,447100,447900
1452,2016-09-26,,4000,81150,80750
1452,2016-09-27,,0,0,0
1452,2016-09-28,,0,0,0
1452,2016-09-29,,98000,1952950,1944750
1452,2016-09-30,,19000,379050,380000
1452,2016-10-03,,14000,280750,281900
1452,2016-10-04,,45000,908300,907100
1452,2016-10-05,,141000,2769100,2784450
1452,2016-10-06,,14000,274200,276250
1452,2016-10-07,,66000,1302150,1321250
1452,2016-10-11,,58000,1125350,1142500
1452,2016-10-12,,189000,3647300,3652150
1452,2016-10-13,,41000,785050,787450
1452,2016-10-14,,20000,381600,379850
1452,2016-10-17,,3000,57500,57950
1452,2016-10-18,,70000,1377150,1386900
1452,2016-10-19,,87000,1744050,1740700
1452,2016-10-20,,14000,280400,276850
1452,2016-10-21,,7000,137350,138050
1452,2016-10-24,,2000,39600,39600
1452,2016-10-25,,7000,137650,137800
1452,2016-10-26,,53000,1038000,1021600
1452,2016-10-27,,49000,950950,952400
1452,2016-10-28,,60000,1172750,1171250
1452,2016-10-31,,66000,1278450,1281750
1452,2016-11-01,,24000,463400,466300
1452,2016-11-02,,7000,136500,136150
1452,2016-11-03,,83000,1592250,1578450
1452,2016-11-04,,22000,419300,422250
1452,2016-11-07,,28000,535450,539600
1452,2016-11-08,,17000,323600,326000
1452,2016-11-09,,23000,429550,428050
1452,2016-11-10,,16000,304050,303200
1452,2016-11-11,,10000,187500,186500
1452,2016-11-14,,17000,311000,313400
1452,2016-11-15,,5000,91500,92000
1452,2016-11-16,,67000,1247950,1262150
1452,2016-11-17,,9000,170500,169300
1452,2016-11-18,,1262000,25688550,25762150
1452,2016-11-21,,292000,5974300,5973500
1452,2016-11-22,,94000,1921500,1916750
1452,2016-11-23,,82000,1657450,1654050
1452,2016-11-24,,767000,15941000,16095500
1452,2016-11-25,,1005000,21547850,21870850
1452,2016-11-28,,1766000,40198000,40601550
1452,2016-11-29,,720000,16527050,16453750
1452,2016-11-30,,222000,5006550,5032000
1452,2016-12-01,,504000,11511800,11481700
1452,2016-12-02,,767000,17541450,17513750
1452,2016-12-05,,135000,3017350,2996950
1452,2016-12-06,,60000,1327650,1306700
1452,2016-12-07,,101000,2189800,2184300
1452,2016-12-08,,126000,2760300,2761300
1452,2016-12-09,,77000,1676550,1668200
1452,2016-12-12,,24000,520450,520650
1452,2016-12-13,,249000,5238400,5280150
1452,2016-12-14,,783000,17187050,17287050
1452,2016-12-15,,51000,1106200,1109400
1452,2016-12-16,,86000,1819050,1815300
1452,2016-12-19,,9000,188700,187200
1452,2016-12-20,,43000,895600,892050
1452,2016-12-21,,50000,1038500,1046200
1452,2016-12-22,,10000,208400,208100
1452,2016-12-23,,20000,409750,409750
1452,2016-12-26,,13000,264550,263500
1452,2016-12-27,,40000,809350,806950
1452,2016-12-28,,33000,666400,670800
1452,2016-12-29,,2000,40400,40500
1452,2016-12-30,,32000,653250,656100
