stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1301,2014-01-06,,26000,2048200,2049000
1301,2014-01-07,,7000,550500,549400
1301,2014-01-08,,17000,1336000,1329200
1301,2014-01-09,,111000,8704700,8731900
1301,2014-01-10,,41000,3208000,3235200
1301,2014-01-13,,13000,1030200,1026000
1301,2014-01-14,,5000,392500,392500
1301,2014-01-15,,20000,1572200,1581600
1301,2014-01-16,,8000,632800,636100
1301,2014-01-17,,6000,472900,472600
1301,2014-01-20,,46000,3636200,3632700
1301,2014-01-21,,16000,1264500,1268000
1301,2014-01-22,,3000,238500,239700
1301,2014-01-23,,20000,1589700,1599300
1301,2014-01-24,,3000,239800,240300
1301,2014-01-27,,302000,23788500,23707400
1301,2014-02-05,,399000,30039300,30050300
1301,2014-02-06,,34000,2561100,2556600
1301,2014-02-07,,132000,9994300,10009000
1301,2014-02-10,,218000,16555200,16545500
1301,2014-02-11,,217000,16312100,16441900
1301,2014-02-12,,7000,534600,538100
1301,2014-02-13,,127000,9690600,9747200
1301,2014-02-14,,157000,12124600,12159800
1301,2014-02-17,,16000,1233000,1229000
1301,2014-02-18,,253000,19213700,19296000
1301,2014-02-19,,121000,9305900,9322000
1301,2014-02-20,,131000,10013800,10028900
1301,2014-02-21,,107000,8238200,8308100
1301,2014-02-24,,13000,997100,997300
1301,2014-02-25,,15000,1153100,1157700
1301,2014-02-26,,25000,1929900,1941900
1301,2014-02-27,,19000,1465900,1463400
1301,2014-03-03,,292000,22151500,22105900
1301,2014-03-04,,28000,2116500,2110300
1301,2014-03-05,,124000,9458700,9375000
1301,2014-03-06,,138000,10416500,10445700
1301,2014-03-07,,76000,5793800,5792300
1301,2014-03-10,,40000,3023800,3018100
1301,2014-03-11,,5000,378500,380000
1301,2014-03-12,,75000,5625300,5618800
1301,2014-03-13,,18000,1344000,1349400
1301,2014-03-14,,94000,6971300,6956200
1301,2014-03-17,,148000,10862300,10783800
1301,2014-03-18,,65000,4774900,4781400
1301,2014-03-19,,139000,10296900,10236100
1301,2014-03-20,,502000,36393200,36592800
1301,2014-03-21,,38000,2774800,2780400
1301,2014-03-24,,172000,12568500,12611600
1301,2014-03-25,,176000,12923400,13008200
1301,2014-03-26,,201000,14825700,14887500
1301,2014-03-27,,383000,28423000,28652000
1301,2014-03-28,,59000,4442500,4474100
1301,2014-03-31,,82000,6194100,6213900
1301,2014-04-01,,104000,7880900,7925300
1301,2014-04-02,,26000,1984900,1990400
1301,2014-04-03,,81000,6229100,6231600
1301,2014-04-07,,143000,10913100,10977300
1301,2014-04-08,,110000,8443200,8513700
1301,2014-04-09,,259000,19994400,19926800
1301,2014-04-10,,395000,30359900,30505700
1301,2014-04-11,,17000,1309700,1315400
1301,2014-04-14,,27000,2080900,2089700
1301,2014-04-15,,100000,7757600,7771200
1301,2014-04-16,,149000,11570100,11575100
1301,2014-04-17,,136000,10481300,10559300
1301,2014-04-18,,19000,1471900,1477900
1301,2014-04-21,,65000,5045300,5049000
1301,2014-04-22,,87000,6732000,6720300
1301,2014-04-23,,171000,13124300,13030500
1301,2014-04-24,,119000,9007900,9049500
1301,2014-04-25,,145000,11145400,11063300
1301,2014-04-28,,311000,23506600,23587200
1301,2014-04-29,,138000,10602900,10680000
1301,2014-04-30,,526000,41312100,40991600
1301,2014-05-02,,415000,32314900,32394100
1301,2014-05-05,,34000,2634100,2646500
1301,2014-05-06,,179000,13849200,13965100
1301,2014-05-07,,489000,37693700,38013100
1301,2014-05-08,,271000,20913000,21059400
1301,2014-05-09,,78000,6016900,6070300
1301,2014-05-12,,72000,5535500,5560600
1301,2014-05-13,,147000,11351800,11359400
1301,2014-05-14,,172000,13329800,13268500
1301,2014-05-15,,86000,6564100,6571300
1301,2014-05-16,,161000,12213500,12303000
1301,2014-05-19,,109000,8389700,8403800
1301,2014-05-20,,23000,1770800,1756200
1301,2014-05-21,,120000,9161500,9237500
1301,2014-05-22,,9000,690700,696300
1301,2014-05-23,,29000,2232800,2246100
1301,2014-05-26,,21000,1618900,1631900
1301,2014-05-27,,0,0,0
1301,2014-05-28,,6000,466600,466600
1301,2014-05-29,,17000,1318200,1326200
1301,2014-05-30,,64000,4936300,4937900
1301,2014-06-03,,29000,2228300,2253500
1301,2014-06-04,,18000,1392200,1401500
1301,2014-06-05,,53000,4077800,4104900
1301,2014-06-06,,58000,4457200,4470800
1301,2014-06-09,,10000,768800,770700
1301,2014-06-10,,14000,1076600,1077800
1301,2014-06-11,,27000,2068600,2070900
1301,2014-06-12,,62000,4767800,4746000
1301,2014-06-13,,34000,2591700,2600400
1301,2014-06-16,,16000,1222000,1222400
1301,2014-06-17,,37000,2833500,2832800
1301,2014-06-18,,43000,3334900,3356800
1301,2014-06-19,,18000,1414300,1425600
1301,2014-06-20,,35000,2757000,2761500
1301,2014-06-23,,30000,2367400,2379000
1301,2014-06-24,,13000,1033900,1037700
1301,2014-06-25,,19000,1510800,1508000
1301,2014-06-26,,35000,2768000,2790800
1301,2014-06-27,,39000,3096400,3110700
1301,2014-06-30,Y,85000,6771600,6782500
1301,2014-07-01,Y,8000,637400,639700
1301,2014-07-02,Y,131000,10510700,10505900
1301,2014-07-03,Y,41000,3209400,3193400
1301,2014-07-04,Y,38000,2956600,2948600
1301,2014-07-07,,20000,1540200,1539500
1301,2014-07-08,,17000,1310100,1315800
1301,2014-07-09,,9000,694700,692100
1301,2014-07-10,,62000,4789400,4802900
1301,2014-07-11,,41000,3158200,3173100
1301,2014-07-14,,14000,1079600,1079600
1301,2014-07-15,,18000,1390500,1398300
1301,2014-07-16,,198000,15218400,15185400
1301,2014-07-17,,28000,2145100,2147500
1301,2014-07-18,,22000,1685800,1691600
1301,2014-07-21,,127000,9690900,9710500
1301,2014-07-22,,36000,2759500,2776500
1301,2014-07-23,,0,0,0
1301,2014-07-24,,182000,13897800,14004000
1301,2014-07-25,,24000,1839200,1847600
1301,2014-07-28,,202000,15641500,15698200
1301,2014-07-29,,119000,9271500,9240600
1301,2014-07-30,,100000,7823100,7864400
1301,2014-07-31,,63000,4892900,4891500
1301,2014-08-01,,67000,5192400,5162100
1301,2014-08-04,,336000,25522000,25320300
1301,2014-08-05,,299000,22148500,22176300
1301,2014-08-06,,142000,10636800,10763900
1301,2014-08-07,,39000,2931200,2932500
1301,2014-08-08,,10000,747800,748100
1301,2014-08-11,,81000,6132200,6128700
1301,2014-08-12,,218000,16317900,16468600
1301,2014-08-13,,35000,2629000,2651800
1301,2014-08-14,,52000,3926900,3927700
1301,2014-08-15,,61000,4582600,4625700
1301,2014-08-18,,34000,2580600,2576400
1301,2014-08-19,,17000,1289500,1301100
1301,2014-08-20,,33000,2518900,2533100
1301,2014-08-21,,15000,1153500,1153300
1301,2014-08-22,,55000,4279000,4292500
1301,2014-08-25,,55000,4259800,4277600
1301,2014-08-26,,9000,698900,701800
1301,2014-08-27,,3000,235000,235200
1301,2014-08-28,,31000,2413200,2431300
1301,2014-08-29,,14000,1088300,1086200
1301,2014-09-01,,6000,467000,468300
1301,2014-09-02,,68000,5256600,5254700
1301,2014-09-03,,12000,925000,929000
1301,2014-09-04,,29000,2230600,2250900
1301,2014-09-05,,3000,232800,234000
1301,2014-09-09,,51000,3970800,3954200
1301,2014-09-10,,91000,6916900,6908600
1301,2014-09-11,,2000,151400,151300
1301,2014-09-12,,28000,2118600,2116100
1301,2014-09-15,,41000,3091500,3106100
1301,2014-09-16,,16000,1201800,1200000
1301,2014-09-17,,111000,8339300,8339400
1301,2014-09-18,,21000,1577100,1575900
1301,2014-09-19,,23000,1726300,1724000
