stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1409,2016-02-01,,383000,3379210,3424760
1409,2016-02-02,,44000,393260,389470
1409,2016-02-03,,0,0,0
1409,2016-02-15,,12000,106050,106690
1409,2016-02-16,,24000,216430,218050
1409,2016-02-17,,0,0,0
1409,2016-02-18,,28000,254220,253630
1409,2016-02-19,,20000,180350,181400
1409,2016-02-22,,90000,814040,814880
1409,2016-02-23,,104000,950120,956220
1409,2016-02-24,,1000,9120,9100
1409,2016-02-25,,0,0,0
1409,2016-02-26,,19000,174960,173950
1409,2016-03-01,,10000,92700,93100
1409,2016-03-02,,5000,46700,46450
1409,2016-03-03,,22000,207130,206790
1409,2016-03-04,,0,0,0
1409,2016-03-07,,42000,400230,401550
1409,2016-03-08,,11000,105260,104580
1409,2016-03-09,,10000,93850,94350
1409,2016-03-10,,9000,83810,84250
1409,2016-03-11,,10000,94000,94400
1409,2016-03-14,,3000,28280,28540
1409,2016-03-15,,7000,66220,65360
1409,2016-03-16,,136000,1271810,1272910
1409,2016-03-17,,15000,140950,141140
1409,2016-03-18,,9000,84280,84920
1409,2016-03-21,,8000,74740,74920
1409,2016-03-22,,2000,18680,18780
1409,2016-03-23,,40000,374060,372300
1409,2016-03-24,,62000,578390,579670
1409,2016-03-25,,0,0,0
1409,2016-03-28,Y,6000,55680,55220
1409,2016-03-29,Y,12000,109300,109040
1409,2016-03-30,Y,0,0,0
1409,2016-03-31,Y,28000,255720,254750
1409,2016-04-01,Y,21000,190270,189210
1409,2016-04-06,,0,0,0
1409,2016-04-07,,9000,80480,80680
1409,2016-04-08,,0,0,0
1409,2016-04-11,,0,0,0
1409,2016-04-12,,14000,125140,123060
1409,2016-04-13,,5000,44060,44480
1409,2016-04-14,,0,0,0
1409,2016-04-15,,16000,141720,142330
1409,2016-04-18,,17000,150590,151420
1409,2016-04-19,,0,0,0
1409,2016-04-20,,11000,97300,96870
1409,2016-04-21,,1000,8800,8840
1409,2016-04-22,,171000,1512110,1492060
1409,2016-04-25,,0,0,0
1409,2016-04-26,,0,0,0
1409,2016-04-27,,15000,129490,130350
1409,2016-04-28,,0,0,0
1409,2016-04-29,,2000,17120,17110
1409,2016-05-03,,1000,8510,8470
1409,2016-05-04,,2000,16930,16900
1409,2016-05-05,,3000,25080,25350
1409,2016-05-06,,0,0,0
1409,2016-05-09,,31000,261080,260400
1409,2016-05-10,,0,0,0
1409,2016-05-11,,0,0,0
1409,2016-05-12,,0,0,0
1409,2016-05-13,,1000,8330,8310
1409,2016-05-16,,1000,8290,8280
1409,2016-05-17,,0,0,0
1409,2016-05-18,,0,0,0
1409,2016-05-19,,2000,16440,16440
1409,2016-05-20,,0,0,0
1409,2016-05-23,,36000,297030,302330
1409,2016-05-24,,5000,41720,41300
1409,2016-05-25,,6000,49820,49810
1409,2016-05-26,,8000,66060,66210
1409,2016-05-27,,10000,82500,83470
1409,2016-05-30,,4000,34190,34110
1409,2016-05-31,,29000,244830,245980
1409,2016-06-01,,145000,1225770,1244110
1409,2016-06-02,,44000,376200,376080
1409,2016-06-03,,8000,68180,68540
1409,2016-06-06,,11000,93330,93480
1409,2016-06-07,,0,0,0
1409,2016-06-08,,0,0,0
1409,2016-06-13,,2000,16650,16520
1409,2016-06-14,,13000,107730,108830
1409,2016-06-15,,2000,16560,16790
1409,2016-06-16,,5000,41300,41150
1409,2016-06-17,,13000,107460,107900
1409,2016-06-20,,0,0,0
1409,2016-06-21,,2000,16520,16600
1409,2016-06-22,,0,0,0
1409,2016-06-23,,10000,82800,82700
1409,2016-06-24,,25000,206350,203350
1409,2016-06-27,,1000,8100,8090
1409,2016-06-28,,3000,24270,24450
1409,2016-06-29,,144000,1197630,1226980
1409,2016-06-30,,2000,17080,17180
1409,2016-07-01,,0,0,0
1409,2016-07-04,,19000,159860,161120
1409,2016-07-05,,17000,143090,143280
1409,2016-07-06,,5000,41600,41350
1409,2016-07-07,,0,0,0
1409,2016-07-11,,3000,24960,25230
1409,2016-07-12,,2000,16700,16780
1409,2016-07-13,,17000,143200,144240
1409,2016-07-14,,3000,25470,25560
1409,2016-07-15,,5000,42750,42800
1409,2016-07-18,,0,0,0
1409,2016-07-19,,0,0,0
1409,2016-07-20,,6000,51270,51240
1409,2016-07-21,,1000,8510,8560
1409,2016-07-22,,0,0,0
1409,2016-07-25,,8000,68240,68700
1409,2016-07-26,,0,0,0
1409,2016-07-27,,5000,42600,42550
1409,2016-07-28,,112000,962600,961900
1409,2016-07-29,,183000,1573500,1571930
1409,2016-08-01,,0,0,0
1409,2016-08-02,,3000,25770,25830
1409,2016-08-03,,4000,34160,34250
1409,2016-08-04,,1000,8620,8620
1409,2016-08-05,,138000,1193760,1198420
1409,2016-08-08,,5000,43250,43750
1409,2016-08-09,,1000,8550,8520
1409,2016-08-10,,2000,17120,17200
1409,2016-08-11,,1000,8610,8620
1409,2016-08-12,,0,0,0
1409,2016-08-15,,7000,60140,60560
1409,2016-08-16,,1000,8730,8700
1409,2016-08-17,,0,0,0
1409,2016-08-18,,4000,34960,34970
1409,2016-08-19,,0,0,0
1409,2016-08-22,,14000,120840,121040
1409,2016-08-23,,3000,25860,25920
1409,2016-08-24,Y,10000,86160,85980
1409,2016-08-25,Y,67000,576170,574190
1409,2016-08-26,Y,0,0,0
1409,2016-08-29,Y,3000,25230,24990
1409,2016-08-30,Y,7000,58130,58310
1409,2016-08-31,,0,0,0
1409,2016-09-01,,0,0,0
1409,2016-09-02,,13000,108570,108470
1409,2016-09-05,,1000,8370,8380
1409,2016-09-06,,2000,16810,16880
1409,2016-09-07,,1000,8520,8480
1409,2016-09-08,,0,0,0
1409,2016-09-09,,2000,17080,17000
1409,2016-09-12,,0,0,0
1409,2016-09-13,,0,0,0
1409,2016-09-14,,29000,242780,252010
1409,2016-09-19,,0,0,0
1409,2016-09-20,,0,0,0
1409,2016-09-21,,27000,228970,231730
1409,2016-09-22,,0,0,0
1409,2016-09-23,,1000,8600,8590
1409,2016-09-26,,0,0,0
1409,2016-09-27,,0,0,0
1409,2016-09-28,,0,0,0
1409,2016-09-29,,0,0,0
1409,2016-09-30,,0,0,0
