stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1434,2014-01-06,,9000,307200,307200
1434,2014-01-07,,38000,1291650,1287750
1434,2014-01-08,,8000,269250,269250
1434,2014-01-09,,18000,606250,611150
1434,2014-01-10,,23000,769350,774150
1434,2014-01-13,,34000,1151250,1149000
1434,2014-01-14,,135000,4554950,4583750
1434,2014-01-15,,37000,1247550,1252900
1434,2014-01-16,,86000,2842800,2811300
1434,2014-01-17,,64000,2050050,2066150
1434,2014-01-20,,49000,1594950,1615250
1434,2014-01-21,,38000,1256200,1260800
1434,2014-01-22,,49000,1605450,1583050
1434,2014-01-23,,55000,1759250,1768000
1434,2014-01-24,,25000,799700,805050
1434,2014-01-27,,67000,2099400,2131000
1434,2014-02-05,,65000,2056850,2045450
1434,2014-02-06,,41000,1286050,1291650
1434,2014-02-07,,53000,1689350,1699050
1434,2014-02-10,,11000,350300,347200
1434,2014-02-11,,9000,285900,289050
1434,2014-02-12,,6000,191500,192900
1434,2014-02-13,,19000,606450,609650
1434,2014-02-14,,56000,1830900,1810250
1434,2014-02-17,,16000,525800,528250
1434,2014-02-18,,52000,1738350,1723800
1434,2014-02-19,,22000,722150,719400
1434,2014-02-20,,24000,773050,769800
1434,2014-02-21,,14000,452500,450750
1434,2014-02-24,,5000,159050,160500
1434,2014-02-25,,7000,223400,224250
1434,2014-02-26,,21000,671650,677500
1434,2014-02-27,,28000,907200,910450
1434,2014-03-03,,97000,3128900,3152900
1434,2014-03-04,,30000,965650,969250
1434,2014-03-05,,36000,1153600,1145550
1434,2014-03-06,,8000,255100,254850
1434,2014-03-07,,34000,1081250,1090700
1434,2014-03-10,,25000,789300,791600
1434,2014-03-11,,108000,3426900,3429000
1434,2014-03-12,,27000,852250,851150
1434,2014-03-13,,1000,31350,31250
1434,2014-03-14,,39000,1207650,1216800
1434,2014-03-17,,7000,216600,217000
1434,2014-03-18,,75000,2359350,2370400
1434,2014-03-19,,105000,3270600,3298950
1434,2014-03-20,,44000,1365050,1377500
1434,2014-03-21,,132000,4203300,4221550
1434,2014-03-24,,76000,2401350,2420950
1434,2014-03-25,,18000,576450,580850
1434,2014-03-26,,173000,5740150,5816250
1434,2014-03-27,,135000,4595300,4597300
1434,2014-03-28,,116000,3895200,3865550
1434,2014-03-31,,30000,999950,1008250
1434,2014-04-01,,35000,1178500,1183600
1434,2014-04-02,,43000,1454550,1460000
1434,2014-04-03,,34000,1146300,1143200
1434,2014-04-07,,24000,804100,809400
1434,2014-04-08,,27000,907600,902950
1434,2014-04-09,,6000,199100,200050
1434,2014-04-10,,36000,1182250,1173300
1434,2014-04-11,,21000,682850,684250
1434,2014-04-14,,8000,260500,260900
1434,2014-04-15,,30000,969000,960000
1434,2014-04-16,,16000,515200,520850
1434,2014-04-17,,27000,876950,885500
1434,2014-04-18,,4000,130700,130600
1434,2014-04-21,,2000,64850,64800
1434,2014-04-22,,3000,97650,97850
1434,2014-04-23,,15000,484300,489250
1434,2014-04-24,,3000,97550,97600
1434,2014-04-25,,34000,1091050,1097200
1434,2014-04-28,,42000,1335500,1352500
1434,2014-04-29,,6000,193050,194800
1434,2014-04-30,,15000,475600,476400
1434,2014-05-02,,1000,31550,32100
1434,2014-05-05,,0,0,0
1434,2014-05-06,,0,0,0
1434,2014-05-07,,23000,722750,732250
1434,2014-05-08,,9000,285700,285050
1434,2014-05-09,,6000,187800,186650
1434,2014-05-12,,13000,402350,404900
1434,2014-05-13,,4000,123700,124500
1434,2014-05-14,,53000,1620700,1633850
1434,2014-05-15,,24000,734550,741300
1434,2014-05-16,,5000,153600,153500
1434,2014-05-19,,12000,371850,375800
1434,2014-05-20,,29000,893250,900450
1434,2014-05-21,,10000,310000,309000
