stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1215,2016-02-01,,9000,199700,200500
1215,2016-02-02,,1000,22150,22200
1215,2016-02-03,,8000,178100,177700
1215,2016-02-15,,5000,110150,111200
1215,2016-02-16,,0,0,0
1215,2016-02-17,,3000,66150,66250
1215,2016-02-18,,8000,178100,177650
1215,2016-02-19,,7000,155550,156800
1215,2016-02-22,,4000,90000,90000
1215,2016-02-23,,0,0,0
1215,2016-02-24,,35000,794650,795150
1215,2016-02-25,,17000,391200,392750
1215,2016-02-26,,0,0,0
1215,2016-03-01,,0,0,0
1215,2016-03-02,,1000,23000,22950
1215,2016-03-03,,10000,230450,232550
1215,2016-03-04,,2000,46500,46800
1215,2016-03-07,,2000,46900,47100
1215,2016-03-08,,22000,522000,521650
1215,2016-03-09,,17000,403750,405700
1215,2016-03-10,,19000,457050,459250
1215,2016-03-11,,8000,194450,195600
1215,2016-03-14,,125000,3119600,3124500
1215,2016-03-15,,1006000,25919000,25594200
1215,2016-03-16,,149000,3778650,3788150
1215,2016-03-17,,56000,1422400,1417600
1215,2016-03-18,,17000,427850,428150
1215,2016-03-21,,4000,100200,101400
1215,2016-03-22,,10000,254450,254100
1215,2016-03-23,,165000,4279100,4286000
1215,2016-03-24,,14000,358600,357900
1215,2016-03-25,,14000,358850,358050
1215,2016-03-28,,6000,152800,152100
1215,2016-03-29,,17000,421200,424150
1215,2016-03-30,,1000,25000,24650
1215,2016-03-31,,4000,99100,99300
1215,2016-04-01,,2000,49850,50450
1215,2016-04-06,,299000,7520550,7746200
1215,2016-04-07,,114000,2987700,2960100
1215,2016-04-08,,15000,386950,388250
1215,2016-04-11,,148000,3869100,3878550
1215,2016-04-12,Y,29000,752400,746800
1215,2016-04-13,Y,13000,335750,335150
1215,2016-04-14,Y,509000,13397550,13566850
1215,2016-04-15,Y,930000,25551800,25785200
1215,2016-04-18,Y,262000,7259950,7321950
1215,2016-04-19,,512000,14487050,14411300
1215,2016-04-20,,114000,3178050,3151700
1215,2016-04-21,,191000,5306100,5350600
1215,2016-04-22,,155000,4334100,4364300
1215,2016-04-25,,64000,1788050,1786450
1215,2016-04-26,,162000,4615900,4587850
1215,2016-04-27,,182000,5161100,5171900
1215,2016-04-28,,99000,2777650,2781200
1215,2016-04-29,,11000,306750,307250
1215,2016-05-03,,55000,1539600,1532000
1215,2016-05-04,,116000,3191250,3150900
1215,2016-05-05,,95000,2602800,2589350
1215,2016-05-06,,147000,4100500,4113850
1215,2016-05-09,,31000,863750,861350
1215,2016-05-10,,77000,2151050,2168850
1215,2016-05-11,,662000,18976750,19068100
1215,2016-05-12,,290000,8454850,8441100
1215,2016-05-13,,394000,11396800,11221950
1215,2016-05-16,,156000,4396150,4467850
1215,2016-05-17,,327000,9343900,9292950
1215,2016-05-18,,761000,21533900,21475300
1215,2016-05-19,,456000,12932150,13073850
1215,2016-05-20,,72000,2047550,2055050
1215,2016-05-23,,79000,2255300,2259850
1215,2016-05-24,,44000,1263750,1264150
1215,2016-05-25,,1160000,34642850,34948650
1215,2016-05-26,,890000,27864200,28036450
1215,2016-05-27,,352000,11084650,11174000
1215,2016-05-30,,137000,4401000,4410600
1215,2016-05-31,,264000,8443450,8483500
1215,2016-06-01,,156000,4972550,4998600
1215,2016-06-02,,719000,23695550,23746150
1215,2016-06-03,,181000,5946150,5952300
1215,2016-06-06,,119000,3927400,3917700
1215,2016-06-07,,122000,3997400,3994350
1215,2016-06-08,,135000,4415800,4430850
1215,2016-06-13,,65000,2090250,2077400
1215,2016-06-14,,166000,5308900,5298700
1215,2016-06-15,,814000,27235700,27519250
1215,2016-06-16,,696000,24092150,24109200
1215,2016-06-17,,384000,13436900,13439500
1215,2016-06-20,,1294000,47746100,47994350
1215,2016-06-21,,1531000,58406250,58583650
1215,2016-06-22,,870000,33185850,33118500
1215,2016-06-23,,771000,29534800,29443150
1215,2016-06-24,,850000,31291000,31371350
1215,2016-06-27,,743000,28171950,28318050
1215,2016-06-28,,232000,8760900,8816150
1215,2016-06-29,,437000,16803150,16661750
1215,2016-06-30,Y,109000,4147550,4064250
1215,2016-07-01,Y,547000,20886850,21039450
1215,2016-07-04,Y,1652000,66112800,67138600
1215,2016-07-05,Y,1181000,47017350,45979000
1215,2016-07-06,Y,276000,10335750,10325950
1215,2016-07-07,,269000,10212050,10174350
1215,2016-07-11,,173000,6477000,6448150
1215,2016-07-12,,289000,10852150,10854000
1215,2016-07-13,,362000,13518950,13482250
1215,2016-07-14,,219000,8072500,8027800
1215,2016-07-15,,640000,23032900,23204100
1215,2016-07-18,,124000,4460300,4468750
1215,2016-07-19,,308000,11122900,11229900
1215,2016-07-20,,139000,5046200,5072750
1215,2016-07-21,,126000,4604750,4609200
1215,2016-07-22,,138000,4927950,4928500
1215,2016-07-25,,510000,17707350,17726200
1215,2016-07-26,,386000,13635700,13735800
1215,2016-07-27,,756000,28141350,28405950
1215,2016-07-28,,426000,15894050,15947600
1215,2016-07-29,,300000,11226450,11210050
1215,2016-08-01,,148000,5518600,5512900
1215,2016-08-02,,1181000,45252000,45495950
1215,2016-08-03,,160000,6121300,6125950
1215,2016-08-04,,303000,11699300,11709000
1215,2016-08-05,,346000,13455950,13417600
1215,2016-08-08,,180000,6902550,6852200
1215,2016-08-09,,172000,6549250,6540600
1215,2016-08-10,,137000,5224900,5221600
1215,2016-08-11,,1163000,45716400,45904750
1215,2016-08-12,,239000,9407650,9420350
