stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1227,2014-01-06,,16000,1497000,1474200
1227,2014-01-07,,1000,91800,91900
1227,2014-01-08,,3000,276000,277800
1227,2014-01-09,,13000,1187500,1181600
1227,2014-01-10,,40000,3609900,3629000
1227,2014-01-13,,0,0,0
1227,2014-01-14,,5000,450000,450000
1227,2014-01-15,,9000,810900,817500
1227,2014-01-16,,4000,362900,360100
1227,2014-01-17,,16000,1442600,1446000
1227,2014-01-20,,6000,543100,542800
1227,2014-01-21,,8000,723100,726700
1227,2014-01-22,,1000,90200,90500
1227,2014-01-23,,8000,721000,718300
1227,2014-01-24,,3000,269100,269200
1227,2014-01-27,,9000,800800,799500
1227,2014-02-05,,12000,1044200,1043400
1227,2014-02-06,,11000,957900,957000
1227,2014-02-07,,10000,870700,871800
1227,2014-02-10,,8000,699400,696000
1227,2014-02-11,,81000,7131200,7214000
1227,2014-02-12,,17000,1507300,1510000
1227,2014-02-13,,1000,88500,88800
1227,2014-02-14,,8000,703300,702500
1227,2014-02-17,,1000,88300,87800
1227,2014-02-18,,0,0,0
1227,2014-02-19,,1000,87300,87900
1227,2014-02-20,,18000,1571100,1571200
1227,2014-02-21,,11000,961300,968400
1227,2014-02-24,,3000,262800,263100
1227,2014-02-25,,11000,960600,967700
1227,2014-02-26,,1000,87900,88400
1227,2014-02-27,,4000,352100,351900
1227,2014-03-03,,1000,87300,87900
1227,2014-03-04,,2000,174500,174300
1227,2014-03-05,,2000,174800,174600
1227,2014-03-06,,14000,1219400,1226700
1227,2014-03-07,,10000,873000,869500
1227,2014-03-10,,15000,1290800,1287700
1227,2014-03-11,,12000,1024600,1020400
1227,2014-03-12,,17000,1432600,1436900
1227,2014-03-13,,30000,2560700,2533300
1227,2014-03-14,,4000,336900,336700
1227,2014-03-17,,22000,1847300,1867300
1227,2014-03-18,,9000,759900,756200
1227,2014-03-19,,10000,840800,840300
1227,2014-03-20,,12000,1000000,999000
1227,2014-03-21,,11000,909900,903200
1227,2014-03-24,,11000,892300,898700
1227,2014-03-25,,8000,651400,651800
1227,2014-03-26,,6000,490800,492700
1227,2014-03-27,,25000,2073700,2080100
