stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1304,2014-01-06,,143000,3122500,3140150
1304,2014-01-07,,103000,2237300,2250400
1304,2014-01-08,,73000,1592900,1595950
1304,2014-01-09,,145000,3157400,3172050
1304,2014-01-10,,30000,660500,660300
1304,2014-01-13,,12000,264550,263200
1304,2014-01-14,,90000,1956050,1976400
1304,2014-01-15,,56000,1237050,1226600
1304,2014-01-16,,214000,4675800,4727850
1304,2014-01-17,,224000,4900350,4941050
1304,2014-01-20,,59000,1295650,1306400
1304,2014-01-21,,2000,44000,43500
1304,2014-01-22,,7000,151650,151100
1304,2014-01-23,,53000,1147200,1152600
1304,2014-01-24,,47000,1009100,1008000
1304,2014-01-27,,147000,3128150,3121350
1304,2014-02-05,,47000,979750,984950
1304,2014-02-06,,9000,188550,187500
1304,2014-02-07,,65000,1368800,1367950
1304,2014-02-10,,76000,1615850,1602450
1304,2014-02-11,,70000,1473350,1467300
1304,2014-02-12,,11000,232450,230450
1304,2014-02-13,,1000,20850,20700
1304,2014-02-14,,11000,228400,229900
1304,2014-02-17,,5000,103500,103250
1304,2014-02-18,,12000,247150,246600
1304,2014-02-19,,26000,532650,530550
1304,2014-02-20,,31000,633750,632800
1304,2014-02-21,,49000,1011650,1017600
1304,2014-02-24,,3000,61650,61950
1304,2014-02-25,,109000,2230500,2251550
1304,2014-02-26,,22000,447750,447700
1304,2014-02-27,,209000,4267400,4311300
1304,2014-03-03,,2000,40800,40750
1304,2014-03-04,,2000,40700,40700
1304,2014-03-05,,5000,102600,101750
1304,2014-03-06,,1000,20350,20150
1304,2014-03-07,,11000,221800,222700
1304,2014-03-10,,4000,80300,80300
1304,2014-03-11,,7000,140950,140350
1304,2014-03-12,,27000,542050,540350
1304,2014-03-13,,13000,259450,258700
1304,2014-03-14,,33000,661450,664000
1304,2014-03-17,,23000,463500,461150
1304,2014-03-18,,18000,360250,359600
1304,2014-03-19,,136000,2728400,2709000
1304,2014-03-20,,55000,1090450,1093000
1304,2014-03-21,,3000,59550,59550
1304,2014-03-24,,21000,416900,416850
1304,2014-03-25,,6000,118800,118500
1304,2014-03-26,,32000,633400,632400
1304,2014-03-27,,87000,1722550,1713950
1304,2014-03-28,,8000,157650,157000
1304,2014-03-31,,10000,196450,196750
1304,2014-04-01,,66000,1313400,1322450
1304,2014-04-02,,14000,280550,282150
1304,2014-04-03,,11000,220150,220550
1304,2014-04-07,,11000,218700,219650
1304,2014-04-08,,0,0,0
1304,2014-04-09,,76000,1511850,1524900
1304,2014-04-10,,3000,60400,60000
1304,2014-04-11,,10000,199050,200850
1304,2014-04-14,,185000,3727300,3736200
1304,2014-04-15,,5000,101650,101350
1304,2014-04-16,,4000,81200,81250
1304,2014-04-17,,4000,81350,80600
1304,2014-04-18,,1000,20150,20200
1304,2014-04-21,,83000,1664200,1671400
1304,2014-04-22,,33000,660100,663400
1304,2014-04-23,,59000,1181100,1188600
1304,2014-04-24,,1000,20050,20050
1304,2014-04-25,,19000,378650,371400
1304,2014-04-28,,18000,346650,348700
1304,2014-04-29,,7000,136100,136150
1304,2014-04-30,,148000,2822950,2831250
1304,2014-05-02,,28000,535900,535600
1304,2014-05-05,,5000,95100,95000
1304,2014-05-06,,71000,1363850,1373550
1304,2014-05-07,,10000,193000,192000
1304,2014-05-08,,0,0,0
1304,2014-05-09,,3000,58450,58150
1304,2014-05-12,,2000,38650,38650
1304,2014-05-13,,2000,38550,38750
1304,2014-05-14,,0,0,0
1304,2014-05-15,,31000,610300,606700
1304,2014-05-16,,19000,369450,371300
1304,2014-05-19,,194000,3798550,3838000
1304,2014-05-20,,277000,5427850,5481100
