stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1101,2014-01-06,,127000,5608450,5570250
1101,2014-01-07,,47000,2064600,2072700
1101,2014-01-08,,179000,7883150,7859750
1101,2014-01-09,,226000,9801400,9712300
1101,2014-01-10,,240000,10329100,10435300
1101,2014-01-13,,116000,5075350,5069450
1101,2014-01-14,,118000,5138250,5189850
1101,2014-01-15,,791000,35151350,35532400
1101,2014-01-16,,399000,18073400,17606250
1101,2014-01-17,,225000,9877700,9881150
1101,2014-01-20,,70000,3085000,3094200
1101,2014-01-21,,113000,5025850,5061950
1101,2014-01-22,,81000,3644850,3658100
1101,2014-01-23,,213000,9568000,9644600
1101,2014-01-24,,365000,16287450,16483500
1101,2014-01-27,,499000,22088000,22177950
1101,2014-02-05,,323000,13565100,13739050
1101,2014-02-06,,261000,11274050,11329750
1101,2014-02-07,,219000,9581200,9573150
1101,2014-02-10,,92000,4054400,4090600
1101,2014-02-11,,98000,4316250,4382800
1101,2014-02-12,,105000,4736100,4762450
1101,2014-02-13,,146000,6499450,6620900
1101,2014-02-14,,46000,2097250,2098250
1101,2014-02-17,,121000,5457400,5556750
1101,2014-02-18,,8000,364650,367450
1101,2014-02-19,,39000,1784250,1782900
1101,2014-02-20,,23000,1054550,1054100
1101,2014-02-21,,74000,3429100,3453400
1101,2014-02-24,,24000,1124700,1121400
1101,2014-02-25,,288000,13723100,13816300
1101,2014-02-26,,137000,6487450,6530550
1101,2014-02-27,,58000,2766450,2791750
1101,2014-03-03,,178000,8403200,8451100
1101,2014-03-04,,102000,4800550,4757650
1101,2014-03-05,,90000,4245850,4263950
1101,2014-03-06,,141000,6695250,6688650
1101,2014-03-07,,88000,4146400,4133800
1101,2014-03-10,,154000,7252250,7324650
1101,2014-03-11,,197000,9234700,9183950
1101,2014-03-12,,100000,4652250,4712200
1101,2014-03-13,,136000,6399250,6409600
1101,2014-03-14,,127000,5930250,5971350
1101,2014-03-17,,94000,4413550,4446750
1101,2014-03-18,,76000,3581250,3572050
1101,2014-03-19,,103000,4855400,4810800
1101,2014-03-20,,151000,6995000,7037150
1101,2014-03-21,,101000,4687700,4644600
1101,2014-03-24,,96000,4416250,4415600
1101,2014-03-25,,146000,6877700,6919400
1101,2014-03-26,,29000,1374200,1375900
1101,2014-03-27,,47000,2207750,2220450
1101,2014-03-28,,153000,7197700,7206600
1101,2014-03-31,,94000,4436650,4426800
1101,2014-04-01,,270000,12733100,12812300
1101,2014-04-02,,422000,19954950,19904200
1101,2014-04-03,,500000,23806150,23787100
1101,2014-04-07,,134000,6314000,6330350
1101,2014-04-08,,196000,9253500,9243350
1101,2014-04-09,,237000,11243000,11291350
1101,2014-04-10,,579000,28147000,28378750
1101,2014-04-11,,353000,17381600,17441850
1101,2014-04-14,,795000,38488700,38436550
1101,2014-04-15,,158000,7760750,7736600
1101,2014-04-16,,225000,10906950,11021550
1101,2014-04-17,,186000,9011650,9012450
1101,2014-04-18,,40000,1944000,1953750
1101,2014-04-21,,66000,3229000,3243800
1101,2014-04-22,,84000,4104750,4099500
1101,2014-04-23,,93000,4556050,4524050
1101,2014-04-24,,74000,3582400,3565500
1101,2014-04-25,,23000,1085500,1079400
1101,2014-04-28,,160000,7485050,7559100
1101,2014-04-29,,65000,3087950,3111500
1101,2014-04-30,,48000,2302250,2301100
1101,2014-05-02,,51000,2442600,2435250
1101,2014-05-05,,54000,2552600,2537050
1101,2014-05-06,,88000,4122550,4118850
1101,2014-05-07,,34000,1572050,1565350
1101,2014-05-08,,147000,6738950,6722450
1101,2014-05-09,,246000,11088350,11165350
1101,2014-05-12,,212000,9446400,9394200
1101,2014-05-13,,142000,6278400,6246750
1101,2014-05-14,,525000,23106150,23235500
1101,2014-05-15,,188000,8421750,8498700
1101,2014-05-16,,76000,3439150,3466450
1101,2014-05-19,,209000,9374050,9302150
1101,2014-05-20,,497000,21907850,22181050
1101,2014-05-21,,386000,17040800,17017550
1101,2014-05-22,,244000,10745300,10787650
1101,2014-05-23,,298000,13128800,13235550
1101,2014-05-26,,318000,14021200,14054950
1101,2014-05-27,,192000,8547900,8626900
1101,2014-05-28,,201000,9039650,8993900
1101,2014-05-29,,71000,3184250,3184750
1101,2014-05-30,,103000,4594100,4628700
1101,2014-06-03,,145000,6442700,6467000
1101,2014-06-04,,129000,5714000,5763000
1101,2014-06-05,,150000,6703450,6724100
1101,2014-06-06,,66000,2999400,3020600
1101,2014-06-09,,254000,11544900,11689050
1101,2014-06-10,,696000,31736600,32055850
1101,2014-06-11,,122000,5581850,5587550
1101,2014-06-12,,32000,1460050,1454400
1101,2014-06-13,,29000,1307350,1304450
1101,2014-06-16,,109000,4887450,4878150
1101,2014-06-17,,30000,1345550,1343100
1101,2014-06-18,,75000,3348400,3370700
1101,2014-06-19,,29000,1304550,1305350
1101,2014-06-20,,15000,673500,672050
1101,2014-06-23,,62000,2770750,2753400
1101,2014-06-24,,12000,535950,538800
1101,2014-06-25,,39000,1742350,1742750
1101,2014-06-26,,130000,5775450,5800250
1101,2014-06-27,,7000,313350,313250
1101,2014-06-30,,232000,10416150,10474350
1101,2014-07-01,,163000,7443800,7514350
1101,2014-07-02,,125000,5726050,5676200
1101,2014-07-03,,208000,9438750,9446800
1101,2014-07-04,,116000,5280450,5298650
1101,2014-07-07,,155000,7090350,7070750
1101,2014-07-08,,64000,2918250,2925250
1101,2014-07-09,,35000,1598000,1599750
1101,2014-07-10,,221000,10135250,10125900
1101,2014-07-11,,99000,4502600,4503200
1101,2014-07-14,Y,48000,2172400,2169100
1101,2014-07-15,Y,55000,2490850,2493000
1101,2014-07-16,Y,260000,11881800,11979100
1101,2014-07-17,Y,254000,11142450,11107550
1101,2014-07-18,Y,22000,961750,963800
1101,2014-07-21,,34000,1500900,1500850
1101,2014-07-22,,33000,1453050,1451850
1101,2014-07-23,,0,0,0
1101,2014-07-24,,119000,5215150,5233250
1101,2014-07-25,,131000,5756100,5767650
1101,2014-07-28,,80000,3530150,3525450
1101,2014-07-29,,450000,20030850,20260050
1101,2014-07-30,,680000,31098050,31044250
