stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1337,2016-02-01,,107000,1859850,1860350
1337,2016-02-02,,60000,1028700,1034150
1337,2016-02-03,,60000,1006850,999250
1337,2016-02-15,,145000,2452500,2511050
1337,2016-02-16,,169000,3050400,3071250
1337,2016-02-17,,598000,11240500,11342250
1337,2016-02-18,,441000,8344700,8405500
1337,2016-02-19,,243000,4517750,4549650
1337,2016-02-22,,100000,1835250,1850850
1337,2016-02-23,,197000,3664150,3658300
1337,2016-02-24,,154000,2820450,2824100
1337,2016-02-25,,170000,3139950,3148700
1337,2016-02-26,,51000,938900,941400
1337,2016-03-01,,84000,1562650,1571100
1337,2016-03-02,,229000,4344000,4344500
1337,2016-03-03,,178000,3413250,3395100
1337,2016-03-04,,141000,2640200,2660100
1337,2016-03-07,,1657000,33264150,33939850
1337,2016-03-08,,1340000,28109100,27964650
1337,2016-03-09,,498000,10084050,10028600
1337,2016-03-10,,1053000,21819450,21786100
1337,2016-03-11,,234000,4655450,4674300
1337,2016-03-14,,108000,2152650,2147950
1337,2016-03-15,,215000,4117400,4093550
1337,2016-03-16,,82000,1551150,1554850
1337,2016-03-17,,191000,3619150,3610900
1337,2016-03-18,,150000,2824400,2834100
1337,2016-03-21,,568000,11133800,11130700
1337,2016-03-22,,125000,2423750,2432000
1337,2016-03-23,,161000,3136600,3125200
1337,2016-03-24,,111000,2127800,2129550
1337,2016-03-25,,911000,18110700,18222350
1337,2016-03-28,,383000,7718800,7650300
1337,2016-03-29,,310000,5912250,5867650
1337,2016-03-30,,106000,2004150,2018500
1337,2016-03-31,,746000,14749450,14825600
1337,2016-04-01,,308000,6056700,6052000
1337,2016-04-06,,93000,1781450,1789150
1337,2016-04-07,,238000,4671150,4663600
1337,2016-04-08,,173000,3352350,3374550
1337,2016-04-11,Y,976000,20029300,19981350
1337,2016-04-12,Y,117000,2367700,2337400
1337,2016-04-13,Y,103000,2061000,2055750
1337,2016-04-14,Y,139000,2805800,2778400
1337,2016-04-15,Y,1300000,26944950,26939450
1337,2016-04-18,,177000,3570000,3571800
1337,2016-04-19,,475000,9576800,9515800
1337,2016-04-20,,210000,4105100,4081450
1337,2016-04-21,,123000,2379050,2377300
1337,2016-04-22,,234000,4429350,4457950
1337,2016-04-25,,44000,836200,837800
1337,2016-04-26,,91000,1730050,1739600
1337,2016-04-27,,18000,342350,343400
1337,2016-04-28,,340000,6581750,6570350
1337,2016-04-29,,252000,4770700,4778300
1337,2016-05-03,,199000,3612200,3603500
1337,2016-05-04,,224000,4023100,4034950
1337,2016-05-05,,191000,3467750,3480150
1337,2016-05-06,,84000,1522050,1526300
1337,2016-05-09,,137000,2506550,2489350
1337,2016-05-10,,104000,1883800,1892150
1337,2016-05-11,,108000,1959500,1948000
1337,2016-05-12,,232000,4105050,4126550
1337,2016-05-13,,89000,1570950,1576350
1337,2016-05-16,,135000,2381050,2398900
1337,2016-05-17,,59000,1057750,1063350
1337,2016-05-18,,47000,849400,858950
1337,2016-05-19,,71000,1282950,1281350
1337,2016-05-20,,34000,607650,611950
1337,2016-05-23,,158000,2883300,2884200
1337,2016-05-24,,153000,2818050,2806350
1337,2016-05-25,,62000,1141550,1146350
1337,2016-05-26,,154000,2894150,2904000
1337,2016-05-27,,72000,1359200,1357400
1337,2016-05-30,,238000,4585350,4630500
1337,2016-05-31,,78000,1504750,1510250
1337,2016-06-01,,378000,7477550,7451350
1337,2016-06-02,,81000,1556800,1549650
1337,2016-06-03,,61000,1166550,1163500
1337,2016-06-06,,24000,459650,457900
1337,2016-06-07,,41000,788550,792000
1337,2016-06-08,,26000,500950,501600
1337,2016-06-13,,88000,1653150,1639450
1337,2016-06-14,,32000,592400,595700
1337,2016-06-15,,26000,483650,483800
1337,2016-06-16,,45000,829450,824450
1337,2016-06-17,,21000,385000,383750
1337,2016-06-20,,32000,584800,589100
1337,2016-06-21,,21000,387150,386200
1337,2016-06-22,,18000,329800,331600
1337,2016-06-23,,18000,332350,331750
1337,2016-06-24,,88000,1590750,1580800
1337,2016-06-27,,39000,695700,704300
1337,2016-06-28,,22000,397400,399750
1337,2016-06-29,,51000,944400,942500
1337,2016-06-30,,73000,1351850,1349050
1337,2016-07-01,,20000,368800,368500
1337,2016-07-04,,20000,369250,369450
1337,2016-07-05,,7000,128900,129350
1337,2016-07-06,,14000,257050,257300
1337,2016-07-07,,29000,534650,536400
1337,2016-07-11,,33000,614900,612200
1337,2016-07-12,,35000,649400,644300
1337,2016-07-13,,7000,129050,129150
1337,2016-07-14,,249000,4736850,4775250
1337,2016-07-15,,107000,2025750,2029000
1337,2016-07-18,,42000,798450,798350
1337,2016-07-19,,40000,766100,763100
1337,2016-07-20,,72000,1374500,1364250
1337,2016-07-21,,261000,5013300,5029350
1337,2016-07-22,,47000,895250,893650
1337,2016-07-25,,106000,2028250,2007450
1337,2016-07-26,,42000,792500,792550
1337,2016-07-27,,103000,1949200,1946400
1337,2016-07-28,,36000,668550,669950
1337,2016-07-29,,16000,295450,295550
1337,2016-08-01,,16000,294400,294350
1337,2016-08-02,,18000,331700,333000
1337,2016-08-03,,21000,387500,387700
1337,2016-08-04,,59000,1102900,1103550
1337,2016-08-05,,90000,1710150,1722900
1337,2016-08-08,,103000,1976550,1982650
1337,2016-08-09,,25000,472550,469100
1337,2016-08-10,,56000,1049800,1054850
1337,2016-08-11,,132000,2464400,2468800
1337,2016-08-12,,23000,434600,434350
1337,2016-08-15,,192000,3616500,3635300
1337,2016-08-16,,146000,2787050,2757750
1337,2016-08-17,,163000,3073200,3063650
1337,2016-08-18,,102000,1918350,1910400
1337,2016-08-19,,28000,526300,526400
1337,2016-08-22,,242000,4636200,4620600
1337,2016-08-23,,18000,341850,342550
1337,2016-08-24,,33000,629500,627100
1337,2016-08-25,,20000,377500,379150
1337,2016-08-26,,318000,6133500,6147400
1337,2016-08-29,,762000,15012700,15211900
1337,2016-08-30,,231000,4655100,4652100
1337,2016-08-31,,123000,2458900,2459150
1337,2016-09-01,,837000,17237900,17268700
1337,2016-09-02,,1637000,30530600,30662200
1337,2016-09-05,,97000,1791050,1793950
1337,2016-09-06,,36000,665000,666800
1337,2016-09-07,,21000,389750,389600
1337,2016-09-08,,13000,241600,240900
1337,2016-09-09,,209000,3960200,3951450
1337,2016-09-12,,29000,537750,533400
1337,2016-09-13,,78000,1428500,1442250
1337,2016-09-14,,11000,203800,203550
1337,2016-09-19,,15000,279200,279950
1337,2016-09-20,,12000,223550,224100
1337,2016-09-21,,71000,1312750,1314100
1337,2016-09-22,,7000,130500,130200
1337,2016-09-23,,3000,55850,55900
1337,2016-09-26,,43000,802800,795050
1337,2016-09-27,,0,0,0
1337,2016-09-28,,0,0,0
1337,2016-09-29,,32000,591300,594900
1337,2016-09-30,,6000,110700,110950
1337,2016-10-03,,49000,911950,915350
1337,2016-10-04,,3000,56050,56100
1337,2016-10-05,,41000,770700,775500
1337,2016-10-06,,203000,3920250,3928550
1337,2016-10-07,,88000,1699650,1690100
1337,2016-10-11,,225000,4153850,4116450
1337,2016-10-12,,19000,347850,347050
1337,2016-10-13,,17000,307300,312200
1337,2016-10-14,,125000,2210100,2218200
1337,2016-10-17,,21000,370400,372300
1337,2016-10-18,,24000,428250,428400
1337,2016-10-19,,27000,486450,488950
1337,2016-10-20,,80000,1467450,1473200
1337,2016-10-21,,13000,237950,238750
1337,2016-10-24,,4000,73000,73300
1337,2016-10-25,,3000,55100,55100
1337,2016-10-26,,18000,327650,329950
1337,2016-10-27,,29000,528550,527600
1337,2016-10-28,Y,24000,436000,433650
1337,2016-10-31,Y,30000,538350,539450
1337,2016-11-01,Y,6000,107900,108200
1337,2016-11-02,Y,16000,278300,276550
1337,2016-11-03,Y,3000,51450,51400
1337,2016-11-04,,11000,186550,187550
1337,2016-11-07,,32000,551850,554550
1337,2016-11-08,,12000,208900,209150
1337,2016-11-09,,92000,1538600,1543400
1337,2016-11-10,,84000,1429750,1443950
1337,2016-11-11,,11000,187700,187700
1337,2016-11-14,,39000,668350,670500
1337,2016-11-15,,36000,620150,618300
1337,2016-11-16,,47000,811150,812600
1337,2016-11-17,,28000,481800,484450
1337,2016-11-18,,72000,1226500,1231650
1337,2016-11-21,,15000,256150,256750
1337,2016-11-22,,64000,1102300,1099900
1337,2016-11-23,,36000,616450,617050
1337,2016-11-24,,38000,647600,649150
1337,2016-11-25,,28000,478600,480150
1337,2016-11-28,,83000,1439400,1441650
1337,2016-11-29,,74000,1295200,1297000
1337,2016-11-30,,32000,554800,553250
1337,2016-12-01,,201000,3552400,3566800
1337,2016-12-02,,63000,1113350,1104550
1337,2016-12-05,,21000,363650,362250
1337,2016-12-06,,216000,3652650,3635300
1337,2016-12-07,,126000,2103000,2105800
1337,2016-12-08,,85000,1418450,1417450
1337,2016-12-09,,215000,3570150,3556500
1337,2016-12-12,,454000,7210450,7248200
1337,2016-12-13,,550000,9015650,9078350
1337,2016-12-14,,819000,14032350,14103500
1337,2016-12-15,,312000,5291150,5306950
1337,2016-12-16,,243000,4144550,4150100
1337,2016-12-19,,70000,1201700,1196200
1337,2016-12-20,,143000,2413300,2431250
1337,2016-12-21,,35000,595700,596100
1337,2016-12-22,,67000,1142200,1144350
1337,2016-12-23,,115000,1991300,2005300
1337,2016-12-26,,184000,3252500,3240250
1337,2016-12-27,,123000,2142450,2129100
1337,2016-12-28,,68000,1183050,1181600
1337,2016-12-29,,71000,1240350,1236100
1337,2016-12-30,,76000,1324200,1327800
1337,2017-01-03,,23000,402650,402650
1337,2017-01-04,,301000,5370500,5416900
1337,2017-01-05,,76000,1364000,1356700
1337,2017-01-06,,71000,1280050,1282050
1337,2017-01-09,,87000,1548000,1541850
1337,2017-01-10,,185000,3325800,3340550
1337,2017-01-11,,84000,1503300,1506350
1337,2017-01-12,,38000,685250,682650
1337,2017-01-13,,1055000,19346450,19277750
1337,2017-01-16,,42000,747100,742900
1337,2017-01-17,,214000,3735200,3723500
1337,2017-01-18,,93000,1627900,1638450
1337,2017-01-19,,9000,159150,159600
1337,2017-01-20,,35000,612600,614150
1337,2017-01-23,,35000,611700,612250
1337,2017-01-24,,32000,559250,557350
