stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1218,2016-02-01,,14000,167650,166300
1218,2016-02-02,,13000,157600,157300
1218,2016-02-03,,6000,72600,72000
1218,2016-02-15,,5000,60000,60100
1218,2016-02-16,,0,0,0
1218,2016-02-17,,6000,72900,72300
1218,2016-02-18,,4000,48800,48600
1218,2016-02-19,,3000,36550,36600
1218,2016-02-22,,5000,60750,61000
1218,2016-02-23,,41000,501250,499650
1218,2016-02-24,,2000,24300,24400
1218,2016-02-25,,0,0,0
1218,2016-02-26,,6000,73200,72900
1218,2016-03-01,,10000,122000,121000
1218,2016-03-02,,32000,399100,397000
1218,2016-03-03,,18000,226200,228700
1218,2016-03-04,,14000,180150,179450
1218,2016-03-07,,15000,195000,193500
1218,2016-03-08,,2000,25800,26200
1218,2016-03-09,,12000,155400,156600
1218,2016-03-10,,1949000,27066950,27491450
1218,2016-03-11,,2910000,42490150,41634700
1218,2016-03-14,,408000,5655750,5655650
1218,2016-03-15,,185000,2517400,2485000
1218,2016-03-16,,118000,1592950,1596000
1218,2016-03-17,,174000,2306200,2284050
1218,2016-03-18,,49000,645250,645400
1218,2016-03-21,Y,10000,131000,131000
1218,2016-03-22,Y,136000,1818550,1824850
1218,2016-03-23,Y,32000,421850,418800
1218,2016-03-24,Y,63000,800350,800550
1218,2016-03-25,Y,14000,175900,175400
1218,2016-03-28,,23000,285950,286500
1218,2016-03-29,,31000,383350,385400
1218,2016-03-30,,22000,271100,271700
1218,2016-03-31,,19000,235400,236400
1218,2016-04-01,,4000,49600,49600
1218,2016-04-06,,10000,122500,123500
1218,2016-04-07,,5000,61350,62200
1218,2016-04-08,,7000,84100,85150
1218,2016-04-11,,22000,266400,266300
1218,2016-04-12,,5000,60350,60500
1218,2016-04-13,,8000,95900,96100
1218,2016-04-14,,1000,12100,12150
1218,2016-04-15,,28000,347200,346450
1218,2016-04-18,,12000,147000,148200
1218,2016-04-19,,1000,12400,12550
1218,2016-04-20,,290000,3749750,3767150
1218,2016-04-21,,47000,608350,613050
1218,2016-04-22,,36000,464000,463150
1218,2016-04-25,Y,16000,204250,206500
1218,2016-04-26,Y,39000,498200,499250
1218,2016-04-27,Y,42000,525150,523400
1218,2016-04-28,Y,0,0,0
1218,2016-04-29,Y,2000,24200,24100
1218,2016-05-03,,10000,122800,122100
1218,2016-05-04,,0,0,0
1218,2016-05-05,,18000,219600,219000
1218,2016-05-06,,11000,133100,134200
1218,2016-05-09,,8000,97600,97600
1218,2016-05-10,,2000,24600,24500
1218,2016-05-11,,21000,261500,263500
1218,2016-05-12,,1000,12500,12450
1218,2016-05-13,,11000,134500,135800
1218,2016-05-16,,13000,159250,160850
1218,2016-05-17,,0,0,0
1218,2016-05-18,,0,0,0
1218,2016-05-19,,1000,12200,12250
1218,2016-05-20,,1000,12250,12200
1218,2016-05-23,,13000,160700,161850
1218,2016-05-24,,10000,124500,124400
1218,2016-05-25,,35000,441700,441200
1218,2016-05-26,,23000,288950,290500
1218,2016-05-27,,11000,139150,139850
1218,2016-05-30,,43000,564850,572350
1218,2016-05-31,,19000,253850,253200
1218,2016-06-01,,5000,66500,66500
1218,2016-06-02,,12000,159800,158850
1218,2016-06-03,,0,0,0
1218,2016-06-06,,2000,26400,26600
1218,2016-06-07,,14000,184000,186050
1218,2016-06-08,,6000,79500,80100
1218,2016-06-13,,10000,129650,129300
1218,2016-06-14,,2000,25550,25750
1218,2016-06-15,,3000,38250,38700
1218,2016-06-16,,10000,129000,130000
1218,2016-06-17,,296000,3927050,3962700
1218,2016-06-20,,7000,94900,94150
1218,2016-06-21,,14000,187700,187600
1218,2016-06-22,,46000,617950,614700
1218,2016-06-23,,2000,26750,26700
1218,2016-06-24,,4000,51850,52100
1218,2016-06-27,,34000,433750,440150
1218,2016-06-28,,12000,154400,156400
1218,2016-06-29,,5000,65600,65700
1218,2016-06-30,,6000,78900,79500
1218,2016-07-01,,1000,13200,13200
1218,2016-07-04,,0,0,0
1218,2016-07-05,,12000,159550,160200
1218,2016-07-06,,0,0,0
1218,2016-07-07,,2000,26600,26600
1218,2016-07-11,,6000,78450,79000
1218,2016-07-12,,1000,13150,13250
1218,2016-07-13,,11000,145750,147400
1218,2016-07-14,,0,0,0
1218,2016-07-15,,5000,66650,67650
1218,2016-07-18,,6000,80950,80650
1218,2016-07-19,,2000,26700,26800
1218,2016-07-20,,0,0,0
1218,2016-07-21,,28000,373400,379000
1218,2016-07-22,,0,0,0
1218,2016-07-25,,39000,525450,522150
1218,2016-07-26,,31000,418550,415400
1218,2016-07-27,,98000,1327650,1344800
1218,2016-07-28,,9000,123050,122400
1218,2016-07-29,,0,0,0
1218,2016-08-01,,11000,148550,148500
1218,2016-08-02,,25000,336600,336800
1218,2016-08-03,,8000,106950,107600
1218,2016-08-04,,18000,242600,242100
1218,2016-08-05,,16000,215600,216050
1218,2016-08-08,,10000,134500,134500
1218,2016-08-09,,6000,80400,81000
1218,2016-08-10,,0,0,0
1218,2016-08-11,,63000,848950,847100
1218,2016-08-12,,19000,255750,255050
1218,2016-08-15,,34000,454250,453400
1218,2016-08-16,,10000,132500,133500
1218,2016-08-17,,16000,214900,214700
1218,2016-08-18,,256000,3479650,3487050
1218,2016-08-19,,25000,341950,340300
1218,2016-08-22,,1115000,15890500,15973800
1218,2016-08-23,,76000,1089350,1090100
1218,2016-08-24,,234000,3400050,3418150
1218,2016-08-25,,33000,480450,481200
1218,2016-08-26,,45000,656300,659700
1218,2016-08-29,,744000,11329200,11340850
1218,2016-08-30,,141000,2176900,2176550
1218,2016-08-31,,66000,1003750,1003250
