stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1109,2016-02-01,,0,0,0
1109,2016-02-02,,0,0,0
1109,2016-02-03,,0,0,0
1109,2016-02-15,,3000,29810,30500
1109,2016-02-16,,0,0,0
1109,2016-02-17,,1000,9900,10000
1109,2016-02-18,,1000,9900,10000
1109,2016-02-19,,0,0,0
1109,2016-02-22,,0,0,0
1109,2016-02-23,,0,0,0
1109,2016-02-24,,0,0,0
1109,2016-02-25,,0,0,0
1109,2016-02-26,,6000,59360,59860
1109,2016-03-01,,0,0,0
1109,2016-03-02,,0,0,0
1109,2016-03-03,,0,0,0
1109,2016-03-04,,0,0,0
1109,2016-03-07,,0,0,0
1109,2016-03-08,,2000,20000,20100
1109,2016-03-09,,0,0,0
1109,2016-03-10,,4000,40000,40200
1109,2016-03-11,,5000,50500,50250
1109,2016-03-14,,0,0,0
1109,2016-03-15,,3000,30000,30450
1109,2016-03-16,,0,0,0
1109,2016-03-17,,0,0,0
1109,2016-03-18,,0,0,0
1109,2016-03-21,,2000,19800,19980
1109,2016-03-22,,0,0,0
1109,2016-03-23,,3000,29850,29970
1109,2016-03-24,,0,0,0
1109,2016-03-25,,0,0,0
1109,2016-03-28,,0,0,0
1109,2016-03-29,,0,0,0
1109,2016-03-30,,1000,9980,10050
1109,2016-03-31,,1000,9970,9930
1109,2016-04-01,,0,0,0
1109,2016-04-06,,0,0,0
1109,2016-04-07,,0,0,0
1109,2016-04-08,,0,0,0
1109,2016-04-11,,2000,19760,19960
1109,2016-04-12,,0,0,0
1109,2016-04-13,,0,0,0
1109,2016-04-14,,0,0,0
1109,2016-04-15,,0,0,0
1109,2016-04-18,Y,1000,10100,10000
1109,2016-04-19,Y,0,0,0
1109,2016-04-20,Y,0,0,0
1109,2016-04-21,Y,0,0,0
1109,2016-04-22,Y,0,0,0
1109,2016-04-25,,0,0,0
1109,2016-04-26,,0,0,0
1109,2016-04-27,,0,0,0
1109,2016-04-28,,0,0,0
1109,2016-04-29,,1000,10050,10000
1109,2016-05-03,,0,0,0
1109,2016-05-04,,0,0,0
1109,2016-05-05,,0,0,0
1109,2016-05-06,,0,0,0
1109,2016-05-09,,0,0,0
1109,2016-05-10,,0,0,0
1109,2016-05-11,,0,0,0
1109,2016-05-12,,0,0,0
1109,2016-05-13,,0,0,0
1109,2016-05-16,,0,0,0
1109,2016-05-17,,2000,19800,20000
1109,2016-05-18,,0,0,0
1109,2016-05-19,,0,0,0
1109,2016-05-20,,0,0,0
1109,2016-05-23,,0,0,0
1109,2016-05-24,,0,0,0
1109,2016-05-25,,3000,30450,30800
1109,2016-05-26,,0,0,0
1109,2016-05-27,,0,0,0
1109,2016-05-30,,0,0,0
1109,2016-05-31,,0,0,0
1109,2016-06-01,,0,0,0
1109,2016-06-02,,0,0,0
1109,2016-06-03,,0,0,0
1109,2016-06-06,,0,0,0
1109,2016-06-07,,0,0,0
1109,2016-06-08,,0,0,0
1109,2016-06-13,,0,0,0
1109,2016-06-14,,0,0,0
1109,2016-06-15,,0,0,0
1109,2016-06-16,,0,0,0
1109,2016-06-17,,0,0,0
1109,2016-06-20,,0,0,0
1109,2016-06-21,,0,0,0
1109,2016-06-22,,0,0,0
1109,2016-06-23,,0,0,0
1109,2016-06-24,,0,0,0
1109,2016-06-27,,0,0,0
1109,2016-06-28,,5000,49850,50350
1109,2016-06-29,,0,0,0
1109,2016-06-30,,1000,9900,10000
1109,2016-07-01,,0,0,0
1109,2016-07-04,,0,0,0
1109,2016-07-05,,0,0,0
1109,2016-07-06,Y,0,0,0
1109,2016-07-07,Y,0,0,0
1109,2016-07-11,Y,0,0,0
1109,2016-07-12,Y,0,0,0
1109,2016-07-13,,0,0,0
1109,2016-07-14,,0,0,0
1109,2016-07-15,,0,0,0
1109,2016-07-18,,0,0,0
1109,2016-07-19,,0,0,0
1109,2016-07-20,,0,0,0
1109,2016-07-21,,0,0,0
1109,2016-07-22,,0,0,0
1109,2016-07-25,,0,0,0
1109,2016-07-26,,0,0,0
1109,2016-07-27,,0,0,0
1109,2016-07-28,,0,0,0
1109,2016-07-29,,0,0,0
1109,2016-08-01,,0,0,0
1109,2016-08-02,,0,0,0
1109,2016-08-03,,0,0,0
1109,2016-08-04,,0,0,0
1109,2016-08-05,,0,0,0
1109,2016-08-08,,1000,10150,10300
1109,2016-08-09,,0,0,0
1109,2016-08-10,,0,0,0
1109,2016-08-11,,0,0,0
1109,2016-08-12,,0,0,0
1109,2016-08-15,,1000,10150,10050
1109,2016-08-16,,0,0,0
1109,2016-08-17,,1000,10050,10200
1109,2016-08-18,,2000,20600,20800
1109,2016-08-19,,0,0,0
1109,2016-08-22,,0,0,0
1109,2016-08-23,,0,0,0
1109,2016-08-24,,0,0,0
1109,2016-08-25,,347000,3757450,3827200
1109,2016-08-26,,112000,1273400,1255250
1109,2016-08-29,,34000,369700,370450
1109,2016-08-30,,6000,64150,64400
1109,2016-08-31,,2000,21400,21700
1109,2016-09-01,,5000,51750,51750
1109,2016-09-02,,8000,82200,83250
1109,2016-09-05,,0,0,0
1109,2016-09-06,,7000,73300,72150
1109,2016-09-07,,4000,41300,41050
1109,2016-09-08,,0,0,0
1109,2016-09-09,,5000,50500,51000
1109,2016-09-12,,4000,40600,41150
1109,2016-09-13,,0,0,0
1109,2016-09-14,,0,0,0
1109,2016-09-19,,2000,20300,20400
1109,2016-09-20,,0,0,0
1109,2016-09-21,,5000,50950,51250
1109,2016-09-22,,0,0,0
1109,2016-09-23,,0,0,0
1109,2016-09-26,,0,0,0
1109,2016-09-27,,0,0,0
1109,2016-09-28,,0,0,0
1109,2016-09-29,,1000,10200,10300
1109,2016-09-30,,0,0,0
1109,2016-10-03,,0,0,0
1109,2016-10-04,,0,0,0
1109,2016-10-05,,0,0,0
1109,2016-10-06,,0,0,0
1109,2016-10-07,,1000,10100,10150
1109,2016-10-11,,3000,30000,30450
1109,2016-10-12,,0,0,0
1109,2016-10-13,,0,0,0
1109,2016-10-14,,0,0,0
1109,2016-10-17,,0,0,0
1109,2016-10-18,,0,0,0
1109,2016-10-19,,0,0,0
1109,2016-10-20,,0,0,0
1109,2016-10-21,,1000,9900,9990
1109,2016-10-24,,0,0,0
1109,2016-10-25,,0,0,0
1109,2016-10-26,,1000,10000,9970
1109,2016-10-27,,0,0,0
1109,2016-10-28,,0,0,0
1109,2016-10-31,,1000,10000,10100
1109,2016-11-01,,0,0,0
1109,2016-11-02,,1000,9940,9990
1109,2016-11-03,,0,0,0
1109,2016-11-04,,0,0,0
1109,2016-11-07,,0,0,0
1109,2016-11-08,,1000,9920,9980
1109,2016-11-09,,0,0,0
1109,2016-11-10,,0,0,0
1109,2016-11-11,,0,0,0
1109,2016-11-14,,0,0,0
1109,2016-11-15,,0,0,0
1109,2016-11-16,,2000,19840,20100
1109,2016-11-17,,0,0,0
1109,2016-11-18,,0,0,0
1109,2016-11-21,,0,0,0
1109,2016-11-22,,0,0,0
1109,2016-11-23,,0,0,0
1109,2016-11-24,,0,0,0
1109,2016-11-25,,0,0,0
1109,2016-11-28,,4000,39740,40080
1109,2016-11-29,,0,0,0
1109,2016-11-30,,0,0,0
