stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1455,2015-07-02,Y,285000,4047800,4084200
1455,2015-07-03,Y,643000,8899500,8918750
1455,2015-07-06,Y,551000,7648150,7602050
1455,2015-07-07,Y,453000,5949200,5824450
1455,2015-07-08,,1144000,14203450,14210900
1455,2015-07-09,,2285000,28564600,29168200
1455,2015-07-10,,0,0,0
1455,2015-07-13,,2267000,31438100,31455500
1455,2015-07-14,,332000,4425250,4403700
1455,2015-07-15,,610000,8013800,7900100
1455,2015-07-16,,809000,10253050,10291500
1455,2015-07-17,,677000,8777800,8831900
1455,2015-07-20,,1930000,25948900,25915500
1455,2015-07-21,,700000,8969500,8945450
1455,2015-07-22,,752000,9254000,9251300
1455,2015-07-23,,741000,8925100,8974350
1455,2015-07-24,,276000,3356850,3366050
1455,2015-07-27,,876000,10724500,10795650
1455,2015-07-28,,440000,5206300,5264900
1455,2015-07-29,,240000,2871750,2877600
1455,2015-07-30,,410000,4957900,4947450
1455,2015-07-31,,86000,1026600,1029600
1455,2015-08-03,,256000,2982600,2968050
1455,2015-08-04,,2003000,21473950,21189000
1455,2015-08-05,,1921000,19423790,19470840
1455,2015-08-06,,839000,8668500,8654250
1455,2015-08-07,,184000,1895100,1912050
1455,2015-08-10,,831000,8997950,9136800
1455,2015-08-11,,589000,6469100,6388950
1455,2015-08-12,,491000,5213150,5252150
1455,2015-08-13,,332000,3546950,3544900
1455,2015-08-14,,990000,10722800,10826900
1455,2015-08-17,,977000,10819100,10805500
1455,2015-08-18,,358000,3766600,3733500
1455,2015-08-19,,391000,3988450,3966250
1455,2015-08-20,,582000,6018300,6119050
1455,2015-08-21,,840000,8599200,8532050
1455,2015-08-24,,738000,6685730,6664490
1455,2015-08-25,,572000,5030060,5132240
1455,2015-08-26,,1252000,11650600,11861290
1455,2015-08-27,,582000,5744410,5739590
1455,2015-08-28,,764000,7619900,7693060
1455,2015-08-31,,660000,6641120,6626480
1455,2015-09-01,,1484000,15466550,15510950
1455,2015-09-02,,647000,6658350,6672750
1455,2015-09-03,,1033000,10887550,10933000
1455,2015-09-04,,265000,2764100,2752750
1455,2015-09-07,,319000,3276250,3305000
1455,2015-09-08,,432000,4374250,4382900
1455,2015-09-09,,112000,1147500,1147150
1455,2015-09-10,,723000,7517600,7534200
1455,2015-09-11,,137000,1410500,1414050
1455,2015-09-14,,226000,2327850,2312950
1455,2015-09-15,,1623000,16981300,17089850
1455,2015-09-16,,282000,2904450,2906150
1455,2015-09-17,,345000,3540400,3550400
1455,2015-09-18,,1426000,14680200,14819700
1455,2015-09-21,,454000,4725900,4764550
1455,2015-09-22,,2384000,26177000,26556550
1455,2015-09-23,,249000,2680350,2688000
1455,2015-09-24,,284000,2987400,2979100
1455,2015-09-25,,314000,3297700,3299200
1455,2015-09-29,,0,0,0
1455,2015-09-30,,420000,4425000,4467000
1455,2015-10-01,,1715000,19132500,19364300
1455,2016-02-01,,1964000,18283240,18265840
1455,2016-02-02,,180000,1625610,1629730
1455,2016-02-03,,235000,2126440,2105700
1455,2016-02-15,,66000,567050,564160
1455,2016-02-16,,68000,585920,591820
1455,2016-02-17,,315000,2719210,2707360
1455,2016-02-18,,235000,2037090,2031680
1455,2016-02-19,,304000,2644350,2648610
1455,2016-02-22,,96000,830440,835930
1455,2016-02-23,,131000,1143290,1147100
1455,2016-02-24,,478000,4250940,4229180
1455,2016-02-25,,251000,2243100,2251110
1455,2016-02-26,,3656000,34164900,34464790
1455,2016-03-01,,497000,4651400,4656150
1455,2016-03-02,,524000,4961040,4939390
1455,2016-03-03,,505000,4788540,4782440
1455,2016-03-04,,233000,2189060,2194830
1455,2016-03-07,,344000,3242750,3258410
1455,2016-03-08,,1081000,10222850,10228460
1455,2016-03-09,,400000,3686770,3640330
1455,2016-03-10,,201000,1807380,1814090
1455,2016-03-11,,264000,2419270,2442930
1455,2016-03-14,,139000,1303820,1305140
1455,2016-03-15,,353000,3302560,3268330
1455,2016-03-16,,212000,1967960,1962600
1455,2016-03-17,,142000,1323170,1316370
1455,2016-03-18,,187000,1768180,1768710
1455,2016-03-21,,379000,3613790,3649610
1455,2016-03-22,,1643000,16283990,16311990
1455,2016-03-23,,303000,2954950,2949320
1455,2016-03-24,,123000,1161130,1163310
1455,2016-03-25,,102000,958630,959280
1455,2016-03-28,,45000,422190,416900
1455,2016-03-29,,82000,749190,741140
1455,2016-03-30,,68000,614540,616080
1455,2016-03-31,,108000,975880,973450
1455,2016-04-01,,102000,911070,909120
1455,2016-04-06,,121000,1062340,1067840
1455,2016-04-07,,365000,3277020,3305960
