stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1441,2018-08-22,,1277000,16001600,16186650
1441,2018-08-23,,1814000,23844750,23862250
1441,2018-08-24,,611000,8023100,8042900
1441,2018-08-27,,479000,6539700,6543950
1441,2018-08-28,,261000,3466650,3438650
1441,2018-08-29,,58000,765950,772350
1441,2018-08-30,,51000,680500,679000
1441,2018-08-31,,10000,133000,132500
1441,2018-09-03,,38000,506450,500750
1441,2018-09-04,,41000,544450,549250
1441,2018-09-05,,20000,267700,265950
1441,2018-09-06,,22000,291050,293200
1441,2018-09-07,,16000,209050,208500
1441,2018-09-10,,29000,374900,370150
1441,2018-09-11,,274000,3722700,3731000
1441,2018-09-12,,116000,1563550,1570450
1441,2018-09-13,,9000,121800,122050
1441,2018-09-14,,15000,202250,203300
1441,2018-09-17,,5000,67400,67550
1441,2018-09-18,,5000,67000,66750
1441,2018-09-19,,11000,146050,146800
1441,2018-09-20,,101000,1280250,1293200
1441,2018-09-21,,17000,218050,220350
1441,2018-09-25,,72000,928050,938850
1441,2018-09-26,,0,0,0
1441,2018-09-27,,2000,26100,26150
1441,2018-09-28,,3000,38850,38700
1441,2018-10-01,,8000,103650,104750
1441,2018-10-02,,13000,172100,173400
1441,2018-10-03,,1000,13300,13200
1441,2018-10-04,,0,0,0
1441,2018-10-05,,3000,38450,38700
1441,2018-10-08,,18000,229600,229800
1441,2018-10-09,,4000,51100,51700
1441,2018-10-11,,35000,414000,421000
1441,2018-10-12,,46000,511300,524750
1441,2018-10-15,,75000,920350,937800
1441,2018-10-16,,140000,1789050,1802050
1441,2018-10-17,,52000,665150,665650
1441,2018-10-18,,6000,76500,76150
1441,2018-10-19,,26000,329000,323650
1441,2018-10-22,,6000,75200,76300
1441,2018-10-23,,7000,87100,86100
1441,2018-10-24,,8000,97850,97500
1441,2018-10-25,,12000,140900,141300
1441,2018-10-26,,25000,296000,297200
1441,2018-10-29,,10000,116400,115900
1441,2018-10-30,,13000,149850,150500
1441,2018-10-31,,9000,105300,105000
1441,2018-11-01,,26000,299500,302050
1441,2018-11-02,,22000,255350,255950
1441,2018-11-05,,1000,11550,11600
1441,2018-11-06,,3000,35050,34900
1441,2018-11-07,,8000,93350,94250
1441,2018-11-08,,21000,248100,249500
1441,2018-11-09,,1000,11700,11800
1441,2018-11-12,,5000,58150,59000
1441,2018-11-13,,9000,105400,105950
1441,2018-11-14,,12000,143300,144550
1441,2018-11-15,,18000,220800,221100
1441,2018-11-16,,19000,231900,233150
1441,2018-11-19,,1000,12100,12150
1441,2018-11-20,,7000,85200,85450
1441,2018-11-21,,4000,48650,49200
1441,2018-11-22,,13000,162900,162100
1441,2018-11-23,,128000,1674250,1696300
1441,2018-11-26,,13000,170150,170350
1441,2018-11-27,,9000,117250,118150
1441,2018-11-28,,64000,864550,858850
1441,2018-11-29,,41000,559450,557050
1441,2018-11-30,,16000,218250,217100
1441,2018-12-03,,31000,420200,423300
1441,2018-12-04,,26000,344450,346050
1441,2018-12-05,,43000,579350,575950
1441,2018-12-06,,16000,212950,215900
