stock_id,date,BuyAfterSale,Volume,BuyAmount,SellAmount
1447,2016-02-01,,69000,552010,552030
1447,2016-02-02,,0,0,0
1447,2016-02-03,,3000,23850,23870
1447,2016-02-15,,0,0,0
1447,2016-02-16,,8000,63380,63540
1447,2016-02-17,,0,0,0
1447,2016-02-18,,1000,8050,8010
1447,2016-02-19,,1000,7990,8020
1447,2016-02-22,,0,0,0
1447,2016-02-23,,0,0,0
1447,2016-02-24,,0,0,0
1447,2016-02-25,,0,0,0
1447,2016-02-26,,136000,1124360,1129530
1447,2016-03-01,,0,0,0
1447,2016-03-02,,0,0,0
1447,2016-03-03,,20000,166440,168600
1447,2016-03-04,,25000,211010,210330
1447,2016-03-07,,474000,4042170,4153370
1447,2016-03-08,,455000,4159850,4137750
1447,2016-03-09,,42000,374620,374780
1447,2016-03-10,,21000,186350,187010
1447,2016-03-11,,82000,717820,720030
1447,2016-03-14,,64000,567400,568530
1447,2016-03-15,,2000,17410,17340
1447,2016-03-16,,14000,120720,121380
1447,2016-03-17,,16000,138730,138680
1447,2016-03-18,,186000,1623090,1632140
1447,2016-03-21,,26000,225690,226490
1447,2016-03-22,,31000,271150,271630
1447,2016-03-23,,0,0,0
1447,2016-03-24,,2000,17240,17240
1447,2016-03-25,,0,0,0
1447,2016-03-28,,10000,85930,85540
1447,2016-03-29,,3000,25200,24870
1447,2016-03-30,,6000,49720,50180
1447,2016-03-31,Y,7000,57750,58240
1447,2016-04-01,Y,0,0,0
1447,2016-04-06,Y,1000,8150,8140
1447,2016-04-07,Y,12000,97270,97680
1447,2016-04-08,Y,2000,16280,16380
1447,2016-04-11,,1000,8200,8140
1447,2016-04-12,,26000,210260,209090
1447,2016-04-13,,16000,128010,128310
1447,2016-04-14,,4000,31870,32190
1447,2016-04-15,,0,0,0
1447,2016-04-18,,0,0,0
1447,2016-04-19,,0,0,0
1447,2016-04-20,,10000,81280,80810
1447,2016-04-21,,19000,155490,155300
1447,2016-04-22,,16000,129700,130030
1447,2016-04-25,,7000,56840,56770
