date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1439,中和,TW0001439008,45505800,57034200,0.0,0.0,0.0,0.0,102540000,2003-10-16,1
2004-02-13,1439,中和,TW0001439008,45505800,57034200,0.0,0.0,0.0,0.0,102540000,2003-10-16,1
2004-02-16,1439,中和,TW0001439008,45505800,57034200,0.0,0.0,0.0,0.0,102540000,2003-10-16,1
2004-02-17,1439,中和,TW0001439008,45505800,57034200,0.0,0.0,0.0,0.0,102540000,2003-10-16,1
2004-02-18,1439,中和,TW0001439008,45505800,57034200,0.0,0.0,0.0,0.0,102540000,2003-10-16,1
2004-02-19,1439,中和,TW0001439008,45504800,57035200,0.0,0.0,0.0,0.0,102540000,2003-10-16,1
2004-02-23,1439,中和,TW0001439008,39965800,57034200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-02-24,1439,中和,TW0001439008,39965800,57034200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-02-25,1439,中和,TW0001439008,39965800,57034200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-02-26,1439,中和,TW0001439008,39965800,57034200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-02-27,1439,中和,TW0001439008,39965800,57034200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-01,1439,中和,TW0001439008,39965800,57034200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-02,1439,中和,TW0001439008,39965800,57034200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-03,1439,中和,TW0001439008,39965800,57034200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-04,1439,中和,TW0001439008,39927800,57072200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-05,1439,中和,TW0001439008,39889800,57110200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-08,1439,中和,TW0001439008,39833800,57166200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-09,1439,中和,TW0001439008,39788800,57211200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-10,1439,中和,TW0001439008,39777800,57222200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-11,1439,中和,TW0001439008,39764800,57235200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-12,1439,中和,TW0001439008,39755800,57244200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-15,1439,中和,TW0001439008,39757800,57242200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-16,1439,中和,TW0001439008,39760800,57239200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-17,1439,中和,TW0001439008,39769800,57230200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-18,1439,中和,TW0001439008,39950800,57049200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-19,1439,中和,TW0001439008,39950800,57049200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-22,1439,中和,TW0001439008,39950800,57049200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-23,1439,中和,TW0001439008,39950800,57049200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-24,1439,中和,TW0001439008,39949800,57050200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-25,1439,中和,TW0001439008,39958800,57041200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-26,1439,中和,TW0001439008,39955800,57044200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-29,1439,中和,TW0001439008,39955800,57044200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-30,1439,中和,TW0001439008,39957800,57042200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-03-31,1439,中和,TW0001439008,39957800,57042200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-01,1439,中和,TW0001439008,39957800,57042200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-02,1439,中和,TW0001439008,39957800,57042200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-05,1439,中和,TW0001439008,39958800,57041200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-06,1439,中和,TW0001439008,39958800,57041200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-07,1439,中和,TW0001439008,39958800,57041200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-08,1439,中和,TW0001439008,39958800,57041200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-09,1439,中和,TW0001439008,39958800,57041200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-12,1439,中和,TW0001439008,39958800,57041200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-13,1439,中和,TW0001439008,39958800,57041200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-14,1439,中和,TW0001439008,39959800,57040200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-15,1439,中和,TW0001439008,39954800,57045200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-16,1439,中和,TW0001439008,39954800,57045200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-19,1439,中和,TW0001439008,39954800,57045200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-20,1439,中和,TW0001439008,39954800,57045200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-21,1439,中和,TW0001439008,39954800,57045200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-22,1439,中和,TW0001439008,39954800,57045200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-23,1439,中和,TW0001439008,39954800,57045200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-26,1439,中和,TW0001439008,39954800,57045200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-27,1439,中和,TW0001439008,39954800,57045200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-28,1439,中和,TW0001439008,39906800,57093200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-29,1439,中和,TW0001439008,39856800,57143200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-04-30,1439,中和,TW0001439008,39856800,57143200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-05-03,1439,中和,TW0001439008,39856800,57143200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-05-04,1439,中和,TW0001439008,39856800,57143200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-05-05,1439,中和,TW0001439008,39878800,57121200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-05-06,1439,中和,TW0001439008,39908800,57091200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-05-07,1439,中和,TW0001439008,39908800,57091200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-05-10,1439,中和,TW0001439008,39949800,57050200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-05-11,1439,中和,TW0001439008,39949800,57050200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
2004-05-12,1439,中和,TW0001439008,39949800,57050200,0.0,0.0,0.0,0.0,97000000,2004-02-20,1
