date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2004-02-12,1315,達新,TW0001315000,241366432,156283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-02-13,1315,達新,TW0001315000,241366432,156283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-02-16,1315,達新,TW0001315000,241402432,120283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-02-17,1315,達新,TW0001315000,241420432,102283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-02-18,1315,達新,TW0001315000,241420432,102283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-02-19,1315,達新,TW0001315000,241420432,102283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-02-20,1315,達新,TW0001315000,241420432,102283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-02-23,1315,達新,TW0001315000,241420432,102283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-02-24,1315,達新,TW0001315000,241320432,202283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-02-25,1315,達新,TW0001315000,241293424,229283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-02-26,1315,達新,TW0001315000,241293424,229283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-02-27,1315,達新,TW0001315000,241293424,229283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-03-01,1315,達新,TW0001315000,241272432,250283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-03-02,1315,達新,TW0001315000,241272432,250283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-03-03,1315,達新,TW0001315000,241272432,250283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-03-04,1315,達新,TW0001315000,241206432,316283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-03-05,1315,達新,TW0001315000,241074432,448283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-03-08,1315,達新,TW0001315000,240940432,582283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-03-09,1315,達新,TW0001315000,240832432,690283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-03-10,1315,達新,TW0001315000,240806432,716283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-03-11,1315,達新,TW0001315000,240755424,767283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-03-12,1315,達新,TW0001315000,240723424,799283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
2004-03-15,1315,達新,TW0001315000,240730432,792283,0.0,0.0,0.0,0.0,241522704,2000-11-16,1
