date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2010-02-21,1340,勝悅-KY,KYG935971054,87150976,51869800,0.0,0.0,100.0,29.99,139020784,2018-09-17,
2012-03-29,1340,勝悅-KY,KYG935971054,56335916,58557288,0.0,0.0,100.0,29.99,114893200,2017-06-12,
2014-01-13,1340,勝悅-KY,KYG935971054,80344896,0,0.0,0.0,100.0,29.99,80344896,,
2014-01-15,1340,勝悅-KY,KYG935971054,18012062,62332836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-01-16,1340,勝悅-KY,KYG935971054,18084062,62260836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-01-17,1340,勝悅-KY,KYG935971054,18133062,62211836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-01-20,1340,勝悅-KY,KYG935971054,18133062,62211836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-01-21,1340,勝悅-KY,KYG935971054,18133062,62211836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-01-22,1340,勝悅-KY,KYG935971054,18153062,62191836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-01-23,1340,勝悅-KY,KYG935971054,18153062,62191836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-01-24,1340,勝悅-KY,KYG935971054,18153062,62191836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-01-27,1340,勝悅-KY,KYG935971054,18153062,62191836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-01-28,1340,勝悅-KY,KYG935971054,18153062,62191836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-01-29,1340,勝悅-KY,KYG935971054,18153062,62191836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-05,1340,勝悅-KY,KYG935971054,18157062,62187836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-06,1340,勝悅-KY,KYG935971054,18157062,62187836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-07,1340,勝悅-KY,KYG935971054,18171062,62173836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-10,1340,勝悅-KY,KYG935971054,18171062,62173836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-11,1340,勝悅-KY,KYG935971054,18167062,62177836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-12,1340,勝悅-KY,KYG935971054,18151062,62193836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-13,1340,勝悅-KY,KYG935971054,18151062,62193836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-14,1340,勝悅-KY,KYG935971054,18151062,62193836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-17,1340,勝悅-KY,KYG935971054,18151062,62193836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-18,1340,勝悅-KY,KYG935971054,18145062,62199836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-19,1340,勝悅-KY,KYG935971054,18145062,62199836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-20,1340,勝悅-KY,KYG935971054,18135062,62209836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-21,1340,勝悅-KY,KYG935971054,18135062,62209836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-24,1340,勝悅-KY,KYG935971054,18084062,62260836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-25,1340,勝悅-KY,KYG935971054,17877062,62467836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-26,1340,勝悅-KY,KYG935971054,17875062,62469836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-02-27,1340,勝悅-KY,KYG935971054,17710062,62634836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-03-03,1340,勝悅-KY,KYG935971054,17650062,62694836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-03-04,1340,勝悅-KY,KYG935971054,17650062,62694836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
2014-03-05,1340,勝悅-KY,KYG935971054,17588062,62756836,0.0,0.0,100.0,29.99,80344896,2014-01-14,
